date,open,high,low,close,volume,_source
2020-01-02 07:00:00,15844.0,15844.0,15458.0,15728.0,88650,KBS
2020-01-03 07:00:00,15458.0,15747.0,15187.0,15303.0,101260,KBS
2020-01-06 07:00:00,15303.0,15380.0,14414.0,14530.0,281160,KBS
2020-01-07 07:00:00,14530.0,14530.0,13545.0,13912.0,402020,KBS
2020-01-08 07:00:00,13912.0,14221.0,13912.0,14086.0,119800,KBS
2020-01-09 07:00:00,14086.0,14569.0,14028.0,14453.0,65770,KBS
2020-01-10 07:00:00,14530.0,14530.0,13950.0,13950.0,108090,KBS
2020-01-13 07:00:00,13950.0,14163.0,12984.0,13525.0,338800,KBS
2020-01-14 07:00:00,13680.0,13680.0,13313.0,13409.0,35490,KBS
2020-01-15 07:00:00,13409.0,13583.0,13313.0,13332.0,37240,KBS
2020-01-16 07:00:00,13313.0,13719.0,13294.0,13603.0,74940,KBS
2020-01-17 07:00:00,13216.0,13835.0,13216.0,13487.0,80370,KBS
2020-01-20 07:00:00,12946.0,13216.0,12559.0,12559.0,489310,KBS
2020-01-21 07:00:00,11690.0,11980.0,11690.0,11690.0,455010,KBS
2020-01-22 07:00:00,11014.0,11786.0,10917.0,11670.0,346720,KBS
2020-01-30 07:00:00,11670.0,12173.0,11207.0,11593.0,100470,KBS
2020-01-31 07:00:00,11632.0,11825.0,10782.0,10782.0,176350,KBS
2020-02-03 07:00:00,10067.0,10067.0,10028.0,10028.0,119450,KBS
2020-02-04 07:00:00,9333.0,9661.0,9333.0,9333.0,430230,KBS
2020-02-05 07:00:00,8734.0,9661.0,8734.0,9333.0,741470,KBS
2020-02-06 07:00:00,9333.0,9970.0,9333.0,9970.0,89060,KBS
2020-02-07 07:00:00,10666.0,10666.0,10666.0,10666.0,140570,KBS
2020-02-10 07:00:00,10550.0,11014.0,10047.0,10125.0,571260,KBS
2020-02-11 07:00:00,10125.0,10357.0,10067.0,10279.0,105490,KBS
2020-02-12 07:00:00,10279.0,10685.0,10241.0,10318.0,138420,KBS
2020-02-13 07:00:00,10318.0,11033.0,10241.0,11033.0,350580,KBS
2020-02-14 07:00:00,10820.0,11670.0,10820.0,11477.0,271890,KBS
2020-02-17 07:00:00,11477.0,11767.0,11207.0,11632.0,140610,KBS
2020-02-18 07:00:00,11593.0,11632.0,11129.0,11245.0,178340,KBS
2020-02-19 07:00:00,11284.0,11593.0,11129.0,11593.0,151630,KBS
2020-02-20 07:00:00,11593.0,11670.0,11361.0,11516.0,184260,KBS
2020-02-21 07:00:00,11477.0,12018.0,11284.0,11497.0,233460,KBS
2020-02-24 07:00:00,10820.0,10975.0,10704.0,10704.0,290680,KBS
2020-02-25 07:00:00,9989.0,10434.0,9970.0,10434.0,584470,KBS
2020-02-26 07:00:00,10279.0,11149.0,9989.0,10666.0,164910,KBS
2020-02-27 07:00:00,10666.0,10975.0,10202.0,10820.0,239300,KBS
2020-02-28 07:00:00,10125.0,10588.0,10067.0,10067.0,368420,KBS
2020-03-02 07:00:00,10047.0,10550.0,10028.0,10125.0,280120,KBS
2020-03-03 07:00:00,10434.0,10820.0,10299.0,10820.0,420560,KBS
2020-03-04 07:00:00,10820.0,11516.0,10820.0,11516.0,393610,KBS
2020-03-05 07:00:00,11593.0,11864.0,11014.0,11284.0,517960,KBS
