date,open,high,low,close,volume,_source
2020-01-02 07:00:00,1586,1636,1547,1631,119490,KBS
2020-01-03 07:00:00,1631,1636,1547,1581,582910,KBS
2020-01-06 07:00:00,1581,1581,1503,1553,152590,KBS
2020-01-07 07:00:00,1553,1636,1553,1581,267050,KBS
2020-01-08 07:00:00,1536,1586,1492,1498,355330,KBS
2020-01-09 07:00:00,1564,1570,1498,1503,139320,KBS
2020-01-10 07:00:00,1553,1553,1420,1442,439540,KBS
2020-01-13 07:00:00,1442,1448,1420,1442,162570,KBS
2020-01-14 07:00:00,1459,1459,1359,1420,223630,KBS
2020-01-15 07:00:00,1364,1414,1342,1342,122480,KBS
2020-01-16 07:00:00,1387,1387,1353,1353,266140,KBS
2020-01-17 07:00:00,1414,1414,1331,1376,116550,KBS
2020-01-20 07:00:00,1376,1387,1337,1370,65410,KBS
2020-01-21 07:00:00,1331,1370,1303,1348,113380,KBS
2020-01-22 07:00:00,1364,1370,1331,1364,103520,KBS
2020-01-30 07:00:00,1337,1353,1292,1320,122490,KBS
2020-01-31 07:00:00,1287,1315,1237,1242,267430,KBS
2020-02-03 07:00:00,1242,1242,1159,1193,232900,KBS
2020-02-04 07:00:00,1193,1220,1120,1193,120590,KBS
2020-02-05 07:00:00,1231,1231,1170,1198,74430,KBS
2020-02-06 07:00:00,1254,1254,1165,1242,150850,KBS
2020-02-07 07:00:00,1270,1292,1242,1276,133820,KBS
2020-02-10 07:00:00,1287,1298,1220,1276,65010,KBS
2020-02-11 07:00:00,1298,1364,1276,1348,302250,KBS
2020-02-12 07:00:00,1348,1442,1348,1442,924570,KBS
2020-02-13 07:00:00,1525,1525,1392,1431,330100,KBS
2020-02-14 07:00:00,1431,1464,1387,1414,52720,KBS
2020-02-17 07:00:00,1387,1387,1320,1326,49910,KBS
2020-02-18 07:00:00,1326,1353,1309,1320,45500,KBS
2020-02-19 07:00:00,1381,1409,1353,1409,1551140,KBS
2020-02-20 07:00:00,1486,1503,1448,1486,1484730,KBS
2020-02-21 07:00:00,1486,1547,1448,1492,811740,KBS
