date,open,high,low,close,volume,_source
2020-01-02 07:00:00,16618.0,16618.0,15999.0,16191.0,97330,KBS
2020-01-03 07:00:00,16191.0,16255.0,15892.0,16063.0,70660,KBS
2020-01-06 07:00:00,16127.0,16127.0,15849.0,15892.0,104050,KBS
2020-01-07 07:00:00,15892.0,15892.0,15251.0,15550.0,219780,KBS
2020-01-08 07:00:00,15422.0,15636.0,15166.0,15422.0,94930,KBS
2020-01-09 07:00:00,15379.0,15807.0,15379.0,15593.0,50480,KBS
2020-01-10 07:00:00,15721.0,15892.0,15422.0,15785.0,154280,KBS
2020-01-13 07:00:00,15785.0,15978.0,15593.0,15764.0,112980,KBS
2020-01-14 07:00:00,15807.0,16063.0,15785.0,15807.0,124010,KBS
2020-01-15 07:00:00,15871.0,16148.0,15871.0,16148.0,216920,KBS
2020-01-16 07:00:00,16234.0,17046.0,16191.0,16917.0,136100,KBS
2020-01-17 07:00:00,17174.0,17216.0,16533.0,16811.0,137220,KBS
2020-01-20 07:00:00,16747.0,16875.0,16661.0,16832.0,44560,KBS
2020-01-21 07:00:00,17686.0,17729.0,17088.0,17088.0,474030,KBS
2020-01-22 07:00:00,17515.0,17665.0,17131.0,17601.0,144700,KBS
2020-01-30 07:00:00,17900.0,18007.0,17473.0,17558.0,176570,KBS
2020-01-31 07:00:00,17281.0,17537.0,16747.0,16875.0,216530,KBS
2020-02-03 07:00:00,16362.0,17088.0,15721.0,17088.0,425750,KBS
2020-02-04 07:00:00,17088.0,17088.0,16490.0,16661.0,114680,KBS
2020-02-05 07:00:00,16875.0,16875.0,16576.0,16618.0,43640,KBS
2020-02-06 07:00:00,16447.0,16832.0,16447.0,16661.0,88290,KBS
2020-02-07 07:00:00,16789.0,16789.0,16576.0,16576.0,148760,KBS
2020-02-10 07:00:00,16362.0,16661.0,16148.0,16234.0,137660,KBS
2020-02-11 07:00:00,16426.0,16426.0,16213.0,16362.0,39330,KBS
2020-02-12 07:00:00,16426.0,16490.0,16020.0,16469.0,123330,KBS
2020-02-13 07:00:00,16618.0,16640.0,16255.0,16319.0,115520,KBS
2020-02-14 07:00:00,16191.0,16277.0,15807.0,15892.0,292850,KBS
2020-02-17 07:00:00,15807.0,16063.0,15657.0,15657.0,138750,KBS
2020-02-18 07:00:00,15657.0,16020.0,15550.0,15807.0,81470,KBS
2020-02-19 07:00:00,15807.0,16191.0,15636.0,15978.0,104560,KBS
2020-02-20 07:00:00,16191.0,16234.0,16042.0,16042.0,95810,KBS
2020-02-21 07:00:00,16020.0,16106.0,15999.0,16042.0,57090,KBS
2020-02-24 07:00:00,16020.0,16020.0,15251.0,15678.0,80220,KBS
2020-02-25 07:00:00,15422.0,15721.0,15422.0,15678.0,107660,KBS
2020-02-26 07:00:00,15465.0,15807.0,15358.0,15358.0,113700,KBS
2020-02-27 07:00:00,15379.0,15785.0,15358.0,15593.0,178850,KBS
2020-02-28 07:00:00,15379.0,15593.0,15337.0,15401.0,84910,KBS
2020-03-02 07:00:00,15337.0,15849.0,15337.0,15807.0,195200,KBS
2020-03-03 07:00:00,15892.0,16618.0,15892.0,16447.0,218930,KBS
2020-03-04 07:00:00,16447.0,16490.0,16020.0,16426.0,147300,KBS
2020-03-05 07:00:00,16576.0,17067.0,16426.0,16832.0,270810,KBS
2020-03-06 07:00:00,16832.0,17259.0,16832.0,17110.0,338140,KBS
2020-03-09 07:00:00,16191.0,16661.0,15935.0,15978.0,336290,KBS
2020-03-10 07:00:00,15807.0,16447.0,15807.0,16447.0,113690,KBS
2020-03-11 07:00:00,16447.0,16490.0,15593.0,16277.0,112890,KBS
2020-03-12 07:00:00,16020.0,16020.0,15678.0,15849.0,707890,KBS
2020-03-13 07:00:00,15422.0,16618.0,15422.0,16405.0,293160,KBS
2020-03-16 07:00:00,16405.0,16405.0,15721.0,15849.0,171790,KBS
2020-03-17 07:00:00,14995.0,15849.0,14995.0,15230.0,362460,KBS
2020-03-18 07:00:00,15230.0,15337.0,14910.0,14910.0,173800,KBS
2020-03-19 07:00:00,14653.0,14867.0,14482.0,14525.0,231220,KBS
2020-03-20 07:00:00,14525.0,14910.0,14119.0,14525.0,163550,KBS
2020-03-23 07:00:00,13884.0,14119.0,13521.0,13521.0,306020,KBS
2020-03-24 07:00:00,13286.0,13671.0,13286.0,13671.0,256860,KBS
2020-03-25 07:00:00,14098.0,14610.0,13671.0,14568.0,97280,KBS
2020-03-26 07:00:00,14568.0,14610.0,13970.0,14012.0,42310,KBS
2020-03-27 07:00:00,13671.0,14076.0,13671.0,13970.0,68250,KBS
2020-03-30 07:00:00,13243.0,13671.0,13073.0,13243.0,202290,KBS
2020-03-31 07:00:00,13799.0,13799.0,13030.0,13671.0,161750,KBS
2020-04-01 07:00:00,14012.0,14012.0,13671.0,13906.0,104260,KBS
2020-04-03 07:00:00,14269.0,14269.0,13970.0,13991.0,85730,KBS
2020-04-06 07:00:00,14141.0,14440.0,14012.0,14440.0,174340,KBS
2020-04-07 07:00:00,14525.0,14525.0,14311.0,14397.0,10090,KBS
2020-04-08 07:00:00,14525.0,14739.0,14311.0,14525.0,86830,KBS
2020-04-09 07:00:00,14965.0,15053.0,14525.0,14965.0,207010,KBS
2020-04-10 07:00:00,14965.0,15295.0,14965.0,15229.0,138650,KBS
2020-04-13 07:00:00,15229.0,15405.0,15207.0,15251.0,209370,KBS
2020-04-14 07:00:00,15229.0,15229.0,14745.0,15141.0,141290,KBS
2020-04-15 07:00:00,14877.0,15581.0,14877.0,15075.0,89060,KBS
2020-04-16 07:00:00,15141.0,15141.0,14921.0,15075.0,71670,KBS
2020-04-17 07:00:00,15141.0,15978.0,14921.0,15801.0,201320,KBS
2020-04-20 07:00:00,15801.0,16066.0,15713.0,16022.0,138120,KBS
2020-04-21 07:00:00,16946.0,16946.0,16022.0,16022.0,674930,KBS
2020-04-22 07:00:00,15845.0,16286.0,15493.0,15757.0,330230,KBS
2020-04-23 07:00:00,16286.0,16462.0,15801.0,15889.0,317350,KBS
2020-04-24 07:00:00,15625.0,15889.0,15449.0,15867.0,113720,KBS
2020-04-27 07:00:00,15934.0,16198.0,15691.0,16110.0,292260,KBS
2020-04-28 07:00:00,16154.0,16506.0,16110.0,16286.0,384100,KBS
2020-04-29 07:00:00,16726.0,17034.0,16286.0,16726.0,1209670,KBS
2020-05-04 07:00:00,16550.0,16814.0,16242.0,16396.0,289090,KBS
2020-05-05 07:00:00,16550.0,16550.0,16286.0,16506.0,87930,KBS
2020-05-06 07:00:00,16616.0,16638.0,16286.0,16418.0,261550,KBS
2020-05-07 07:00:00,16506.0,16946.0,16440.0,16682.0,567310,KBS
2020-05-08 07:00:00,16814.0,16814.0,16418.0,16418.0,304240,KBS
2020-05-11 07:00:00,16440.0,16594.0,16308.0,16440.0,254550,KBS
2020-05-12 07:00:00,16440.0,16616.0,16308.0,16506.0,370260,KBS
2020-05-13 07:00:00,16506.0,16660.0,16352.0,16638.0,283710,KBS
2020-05-14 07:00:00,16814.0,17078.0,16374.0,16374.0,1094730,KBS
2020-05-15 07:00:00,16550.0,16550.0,16418.0,16506.0,151330,KBS
2020-05-18 07:00:00,16506.0,16550.0,16374.0,16462.0,146360,KBS
2020-05-19 07:00:00,16418.0,16462.0,15845.0,15889.0,878150,KBS
2020-05-20 07:00:00,15625.0,15889.0,15625.0,15691.0,211030,KBS
2020-05-21 07:00:00,15669.0,16110.0,15669.0,16066.0,75350,KBS
2020-05-22 07:00:00,15934.0,16066.0,15889.0,15889.0,94110,KBS
2020-05-25 07:00:00,15889.0,15978.0,15757.0,15823.0,152570,KBS
2020-05-26 07:00:00,15845.0,16462.0,15801.0,16374.0,253900,KBS
2020-05-27 07:00:00,16638.0,16638.0,16110.0,16110.0,105450,KBS
2020-05-28 07:00:00,16110.0,16418.0,15978.0,16286.0,240700,KBS
2020-05-29 07:00:00,16198.0,16440.0,16110.0,16198.0,60680,KBS
2020-06-01 07:00:00,16154.0,16220.0,15956.0,15978.0,176740,KBS
2020-06-02 07:00:00,16022.0,16286.0,15934.0,16176.0,149130,KBS
2020-06-03 07:00:00,16242.0,16242.0,15978.0,16110.0,160230,KBS
2020-06-04 07:00:00,16110.0,16110.0,15779.0,15823.0,416050,KBS
2020-06-05 07:00:00,15757.0,15757.0,15559.0,15625.0,312770,KBS
2020-06-08 07:00:00,15625.0,16110.0,15625.0,15934.0,287730,KBS
2020-06-09 07:00:00,16044.0,16044.0,15691.0,15713.0,145720,KBS
2020-06-10 07:00:00,15911.0,16000.0,15625.0,15845.0,241930,KBS
2020-06-11 07:00:00,15845.0,16022.0,15405.0,15405.0,362810,KBS
2020-06-12 07:00:00,14789.0,15361.0,14789.0,15185.0,513410,KBS
2020-06-15 07:00:00,15229.0,15251.0,14701.0,14789.0,288290,KBS
2020-06-16 07:00:00,14877.0,15009.0,14745.0,14965.0,193070,KBS
2020-06-17 07:00:00,15053.0,15317.0,14833.0,15273.0,348490,KBS
2020-06-18 07:00:00,15317.0,15625.0,15185.0,15449.0,223990,KBS
2020-06-19 07:00:00,15625.0,15625.0,15141.0,15185.0,359300,KBS
2020-06-22 07:00:00,15185.0,15185.0,15031.0,15053.0,307480,KBS
2020-06-23 07:00:00,15053.0,15053.0,14965.0,15009.0,368900,KBS
2020-06-24 07:00:00,15009.0,15405.0,14943.0,15251.0,421690,KBS
2020-06-25 07:00:00,15405.0,15405.0,15141.0,15273.0,404650,KBS
2020-06-26 07:00:00,15273.0,16066.0,15273.0,15493.0,677170,KBS
2020-06-29 07:00:00,15185.0,15845.0,14965.0,14965.0,597050,KBS
2020-06-30 07:00:00,15405.0,15405.0,15009.0,15207.0,533910,KBS
2020-07-01 07:00:00,15207.0,15757.0,15185.0,15647.0,533490,KBS
2020-07-02 07:00:00,15801.0,16726.0,15537.0,16682.0,2773060,KBS
2020-07-03 07:00:00,16858.0,17386.0,16242.0,16286.0,1169170,KBS
2020-07-06 07:00:00,16330.0,16726.0,15934.0,15934.0,1445760,KBS
2020-07-07 07:00:00,16000.0,16396.0,15625.0,15625.0,1730330,KBS
2020-07-08 07:00:00,16022.0,16704.0,16022.0,16704.0,2387470,KBS
2020-07-09 07:00:00,17870.0,17870.0,17694.0,17870.0,1263310,KBS
2020-07-10 07:00:00,17870.0,18442.0,17870.0,18266.0,2380990,KBS
2020-07-13 07:00:00,18046.0,18927.0,18046.0,18464.0,1531970,KBS
2020-07-14 07:00:00,18442.0,18927.0,18420.0,18927.0,1304480,KBS
2020-07-15 07:00:00,19147.0,19191.0,18266.0,18266.0,1351200,KBS
2020-07-16 07:00:00,18266.0,18816.0,18266.0,18772.0,1019810,KBS
2020-07-17 07:00:00,18706.0,19213.0,18684.0,18905.0,975650,KBS
2020-07-20 07:00:00,18905.0,19257.0,18486.0,18662.0,1576530,KBS
2020-07-21 07:00:00,18618.0,18618.0,17870.0,18332.0,1627280,KBS
2020-07-22 07:00:00,18310.0,18662.0,18266.0,18376.0,1001600,KBS
2020-07-23 07:00:00,18354.0,19147.0,18200.0,19147.0,1283610,KBS
2020-07-24 07:00:00,18927.0,19455.0,17826.0,18486.0,2741350,KBS
2020-07-27 07:00:00,17870.0,18266.0,17386.0,17518.0,1868940,KBS
2020-07-28 07:00:00,17804.0,18530.0,17540.0,18332.0,912110,KBS
2020-07-29 07:00:00,18002.0,18200.0,17254.0,18046.0,1821910,KBS
2020-07-30 07:00:00,18200.0,18266.0,18046.0,18068.0,925680,KBS
2020-07-31 07:00:00,18046.0,18134.0,17628.0,17738.0,880480,KBS
2020-08-03 07:00:00,17738.0,18354.0,17738.0,18310.0,789560,KBS
2020-08-04 07:00:00,18486.0,18486.0,18200.0,18464.0,628220,KBS
2020-08-05 07:00:00,18486.0,19543.0,18420.0,19543.0,2154120,KBS
2020-08-06 07:00:00,19719.0,19939.0,19279.0,19807.0,1335300,KBS
2020-08-07 07:00:00,19807.0,19939.0,19499.0,19939.0,1093430,KBS
2020-08-10 07:00:00,19895.0,20005.0,19411.0,19411.0,1124990,KBS
2020-08-11 07:00:00,19411.0,19763.0,19323.0,19719.0,2103010,KBS
2020-08-12 07:00:00,19807.0,19807.0,19433.0,19587.0,687600,KBS
2020-08-13 07:00:00,19675.0,20115.0,19455.0,20115.0,1328670,KBS
2020-08-14 07:00:00,20115.0,20115.0,19653.0,19807.0,1193380,KBS
2020-08-17 07:00:00,19631.0,19785.0,19455.0,19719.0,626620,KBS
2020-08-18 07:00:00,19631.0,19807.0,19499.0,19499.0,645140,KBS
2020-08-19 07:00:00,19587.0,20115.0,19477.0,19983.0,889920,KBS
2020-08-20 07:00:00,19939.0,20291.0,19675.0,19939.0,1007340,KBS
2020-08-21 07:00:00,20027.0,20115.0,19763.0,20115.0,801060,KBS
2020-08-24 07:00:00,20247.0,20467.0,20071.0,20225.0,1319300,KBS
2020-08-25 07:00:00,20225.0,20247.0,19917.0,19917.0,651200,KBS
2020-08-26 07:00:00,19939.0,20159.0,19565.0,20027.0,733440,KBS
2020-08-27 07:00:00,20137.0,20137.0,19675.0,19763.0,682150,KBS
2020-08-28 07:00:00,19851.0,20005.0,19499.0,19543.0,1069590,KBS
2020-08-31 07:00:00,19543.0,19587.0,19169.0,19279.0,1025250,KBS
2020-09-01 07:00:00,19279.0,19631.0,19235.0,19609.0,521820,KBS
2020-09-03 07:00:00,19587.0,19763.0,19411.0,19587.0,549090,KBS
2020-09-04 07:00:00,19367.0,19851.0,19345.0,19763.0,917660,KBS
2020-09-07 07:00:00,19763.0,19763.0,19455.0,19543.0,713200,KBS
2020-09-08 07:00:00,19543.0,19741.0,19455.0,19631.0,456100,KBS
2020-09-09 07:00:00,19543.0,20687.0,19499.0,20555.0,1702340,KBS
2020-09-10 07:00:00,20687.0,20797.0,20379.0,20511.0,626270,KBS
2020-09-11 07:00:00,20511.0,20577.0,20423.0,20467.0,536060,KBS
2020-09-14 07:00:00,20467.0,20467.0,20203.0,20291.0,735880,KBS
2020-09-15 07:00:00,20467.0,20511.0,20247.0,20423.0,762630,KBS
2020-09-16 07:00:00,20423.0,20555.0,20203.0,20467.0,666130,KBS
2020-09-17 07:00:00,20467.0,20665.0,20423.0,20599.0,681800,KBS
2020-09-18 07:00:00,20599.0,20599.0,20401.0,20423.0,445270,KBS
2020-09-21 07:00:00,20511.0,20577.0,19939.0,20071.0,845270,KBS
2020-09-22 07:00:00,19939.0,20379.0,19807.0,19807.0,1042460,KBS
2020-09-23 07:00:00,19807.0,19961.0,19499.0,19587.0,1202310,KBS
2020-09-24 07:00:00,19455.0,19763.0,19411.0,19719.0,527740,KBS
2020-09-25 07:00:00,20027.0,20291.0,19807.0,20291.0,1235180,KBS
2020-09-28 07:00:00,20401.0,20401.0,19829.0,20203.0,734360,KBS
2020-09-29 07:00:00,20203.0,20203.0,19807.0,19851.0,653770,KBS
2020-09-30 07:00:00,19851.0,20115.0,19807.0,20027.0,555840,KBS
2020-10-01 07:00:00,20203.0,20203.0,19939.0,20071.0,331070,KBS
2020-10-02 07:00:00,20159.0,20159.0,19675.0,19807.0,615210,KBS
2020-10-05 07:00:00,19851.0,20049.0,19807.0,19961.0,471120,KBS
2020-10-06 07:00:00,20005.0,20445.0,19983.0,20247.0,924850,KBS
2020-10-07 07:00:00,20247.0,20335.0,19917.0,20159.0,416440,KBS
2020-10-08 07:00:00,20291.0,20291.0,19917.0,20159.0,214300,KBS
2020-10-09 07:00:00,20159.0,20247.0,19983.0,20115.0,449460,KBS
2020-10-12 07:00:00,20247.0,20247.0,19939.0,20049.0,405500,KBS
2020-10-13 07:00:00,19917.0,20071.0,19829.0,20049.0,295470,KBS
2020-10-14 07:00:00,20115.0,20115.0,19983.0,20027.0,173200,KBS
2020-10-15 07:00:00,20115.0,20115.0,19807.0,19807.0,214490,KBS
2020-10-16 07:00:00,19697.0,20137.0,19697.0,19939.0,319830,KBS
2020-10-19 07:00:00,19851.0,20027.0,19851.0,19895.0,165240,KBS
2020-10-20 07:00:00,19895.0,20313.0,19895.0,20313.0,416110,KBS
2020-10-21 07:00:00,20467.0,20511.0,20247.0,20247.0,564930,KBS
2020-10-22 07:00:00,20159.0,20511.0,20159.0,20511.0,403400,KBS
2020-10-23 07:00:00,20687.0,21479.0,20599.0,21479.0,1276810,KBS
2020-10-26 07:00:00,21523.0,21523.0,21127.0,21215.0,404730,KBS
2020-10-27 07:00:00,21083.0,21171.0,20907.0,20907.0,327830,KBS
2020-10-28 07:00:00,20665.0,20885.0,20247.0,20247.0,1159330,KBS
2020-10-29 07:00:00,20071.0,20423.0,19939.0,20313.0,464200,KBS
2020-10-30 07:00:00,20511.0,20555.0,20247.0,20423.0,245980,KBS
2020-11-02 07:00:00,20423.0,20907.0,20291.0,20731.0,363290,KBS
2020-11-03 07:00:00,20907.0,21303.0,20775.0,21171.0,594890,KBS
2020-11-04 07:00:00,21435.0,21567.0,21347.0,21347.0,418810,KBS
2020-11-05 07:00:00,21347.0,21435.0,21083.0,21083.0,449240,KBS
2020-11-06 07:00:00,21127.0,21303.0,21061.0,21127.0,178600,KBS
2020-11-09 07:00:00,21127.0,21699.0,21127.0,21633.0,278460,KBS
2020-11-10 07:00:00,21810.0,21876.0,21633.0,21633.0,240140,KBS
2020-11-11 07:00:00,21633.0,22316.0,21633.0,22316.0,962370,KBS
2020-11-12 07:00:00,22448.0,22756.0,22448.0,22668.0,477130,KBS
2020-11-13 07:00:00,22756.0,22932.0,22668.0,22844.0,335750,KBS
2020-11-16 07:00:00,22844.0,23064.0,22580.0,22668.0,443290,KBS
2020-11-17 07:00:00,22668.0,23108.0,22624.0,23108.0,557960,KBS
2020-11-18 07:00:00,23108.0,23240.0,22668.0,23108.0,315170,KBS
2020-11-19 07:00:00,23108.0,23240.0,22668.0,23108.0,442190,KBS
2020-11-20 07:00:00,22888.0,23196.0,22756.0,23196.0,409410,KBS
2020-11-23 07:00:00,23240.0,23988.0,23240.0,23856.0,548420,KBS
2020-11-24 07:00:00,24164.0,24164.0,23592.0,23988.0,273590,KBS
2020-11-25 07:00:00,24208.0,24781.0,24164.0,24649.0,492000,KBS
2020-11-26 07:00:00,24869.0,25573.0,24649.0,25573.0,810430,KBS
2020-11-27 07:00:00,25529.0,25969.0,25309.0,25705.0,443400,KBS
2020-11-30 07:00:00,25705.0,26409.0,25617.0,26013.0,542430,KBS
2020-12-01 07:00:00,25309.0,26101.0,25309.0,25969.0,311660,KBS
2020-12-02 07:00:00,25969.0,25969.0,25529.0,25749.0,464400,KBS
2020-12-03 07:00:00,25617.0,25705.0,25529.0,25705.0,261240,KBS
2020-12-04 07:00:00,25617.0,27465.0,25529.0,27465.0,314130,KBS
2020-12-07 07:00:00,27113.0,27289.0,25793.0,26365.0,317800,KBS
2020-12-08 07:00:00,26233.0,26585.0,25969.0,26585.0,165600,KBS
2020-12-09 07:00:00,26717.0,26761.0,26321.0,26321.0,220460,KBS
2020-12-10 07:00:00,26409.0,26629.0,26321.0,26453.0,320220,KBS
2020-12-11 07:00:00,26409.0,27069.0,26321.0,26805.0,392030,KBS
2020-12-14 07:00:00,26981.0,26981.0,26585.0,26761.0,437780,KBS
2020-12-15 07:00:00,26761.0,26805.0,26629.0,26717.0,236100,KBS
2020-12-16 07:00:00,26717.0,26761.0,26497.0,26761.0,553570,KBS
2020-12-17 07:00:00,26761.0,26761.0,25969.0,26145.0,589460,KBS
2020-12-18 07:00:00,26013.0,26365.0,26013.0,26145.0,255270,KBS
2020-12-21 07:00:00,26453.0,26497.0,26145.0,26189.0,174890,KBS
2020-12-22 07:00:00,26189.0,27157.0,26189.0,27069.0,608040,KBS
2020-12-23 07:00:00,27510.0,27510.0,26409.0,26629.0,180410,KBS
2020-12-24 07:00:00,26629.0,26849.0,26013.0,26321.0,203640,KBS
2020-12-25 07:00:00,26321.0,26849.0,26277.0,26673.0,635250,KBS
2020-12-28 07:00:00,26673.0,26849.0,26365.0,26365.0,492160,KBS
2020-12-29 07:00:00,26409.0,26805.0,26365.0,26409.0,386900,KBS
2020-12-30 07:00:00,27320.0,27320.0,26682.0,26728.0,141890,KBS
2020-12-31 07:00:00,26728.0,28230.0,26728.0,27730.0,429900,KBS
2021-01-04 07:00:00,27730.0,27866.0,27320.0,27775.0,246700,KBS
2021-01-05 07:00:00,27775.0,27866.0,27593.0,27730.0,151200,KBS
2021-01-06 07:00:00,27775.0,27957.0,27502.0,27775.0,366600,KBS
2021-01-07 07:00:00,27775.0,29369.0,27775.0,29141.0,581400,KBS
2021-01-08 07:00:00,29232.0,30052.0,29096.0,29141.0,268600,KBS
2021-01-11 07:00:00,29141.0,29414.0,29005.0,29187.0,684200,KBS
2021-01-12 07:00:00,29187.0,29414.0,28640.0,29414.0,496300,KBS
2021-01-13 07:00:00,29369.0,29596.0,29050.0,29050.0,545100,KBS
2021-01-14 07:00:00,29141.0,29232.0,28913.0,29141.0,348300,KBS
2021-01-15 07:00:00,29141.0,31145.0,29141.0,31145.0,1156200,KBS
2021-01-18 07:00:00,31190.0,31236.0,30052.0,31099.0,234700,KBS
2021-01-19 07:00:00,31099.0,31099.0,29005.0,29824.0,446800,KBS
2021-01-20 07:00:00,29369.0,29824.0,27912.0,29824.0,309800,KBS
2021-01-21 07:00:00,29824.0,30598.0,29824.0,30598.0,359600,KBS
2021-01-22 07:00:00,30553.0,30689.0,29596.0,30371.0,604500,KBS
2021-01-25 07:00:00,30416.0,30416.0,29505.0,30006.0,366900,KBS
2021-01-26 07:00:00,30006.0,30006.0,29187.0,29232.0,143200,KBS
2021-01-27 07:00:00,28458.0,29232.0,28003.0,28003.0,225400,KBS
2021-01-28 07:00:00,26409.0,27411.0,26045.0,26045.0,890900,KBS
2021-01-29 07:00:00,25498.0,27821.0,25498.0,27502.0,121000,KBS
2021-02-01 07:00:00,28458.0,28686.0,27775.0,28003.0,204700,KBS
2021-02-02 07:00:00,27684.0,29141.0,27684.0,29141.0,284800,KBS
2021-02-03 07:00:00,29141.0,30371.0,29141.0,30188.0,342400,KBS
2021-02-04 07:00:00,30462.0,30644.0,29824.0,30279.0,206100,KBS
2021-02-05 07:00:00,30279.0,30962.0,29596.0,30962.0,363200,KBS
2021-02-08 07:00:00,30598.0,31008.0,29824.0,29961.0,145500,KBS
2021-02-09 07:00:00,29688.0,30598.0,29688.0,30598.0,99000,KBS
2021-02-17 07:00:00,30962.0,32738.0,30962.0,32738.0,1498600,KBS
