date,open,high,low,close,volume,_source
2020-01-02 07:00:00,3051.0,3088.0,3039.0,3088.0,1510,KBS
2020-01-03 07:00:00,3051.0,3113.0,3051.0,3101.0,4930,KBS
2020-01-06 07:00:00,3113.0,3113.0,3082.0,3113.0,21010,KBS
2020-01-07 07:00:00,3113.0,3113.0,3113.0,3113.0,10400,KBS
2020-01-08 07:00:00,3113.0,3113.0,3032.0,3113.0,27860,KBS
2020-01-09 07:00:00,3113.0,3113.0,3113.0,3113.0,5210,KBS
2020-01-10 07:00:00,3113.0,3113.0,3082.0,3113.0,15610,KBS
2020-01-13 07:00:00,3113.0,3113.0,3057.0,3107.0,7320,KBS
2020-01-14 07:00:00,3039.0,3107.0,3039.0,3101.0,3220,KBS
2020-01-15 07:00:00,3051.0,3095.0,3045.0,3095.0,67990,KBS
2020-01-16 07:00:00,3051.0,3107.0,3045.0,3082.0,43710,KBS
2020-01-17 07:00:00,3107.0,3107.0,3082.0,3095.0,7100,KBS
2020-01-20 07:00:00,3095.0,3101.0,3088.0,3101.0,17210,KBS
2020-01-21 07:00:00,3101.0,3151.0,3101.0,3144.0,23990,KBS
2020-01-22 07:00:00,3144.0,3176.0,3144.0,3144.0,13360,KBS
2020-01-30 07:00:00,3176.0,3182.0,3144.0,3176.0,54440,KBS
2020-01-31 07:00:00,3176.0,3201.0,3176.0,3188.0,52880,KBS
2020-02-03 07:00:00,3051.0,3051.0,2970.0,3051.0,102770,KBS
2020-02-04 07:00:00,3051.0,3082.0,3051.0,3051.0,18280,KBS
2020-02-05 07:00:00,3113.0,3113.0,3051.0,3057.0,23820,KBS
2020-02-06 07:00:00,3082.0,3144.0,3076.0,3082.0,4720,KBS
2020-02-07 07:00:00,3144.0,3176.0,3138.0,3163.0,14210,KBS
2020-02-10 07:00:00,3176.0,3176.0,3144.0,3163.0,7240,KBS
2020-02-11 07:00:00,3163.0,3176.0,3113.0,3176.0,53710,KBS
2020-02-12 07:00:00,3144.0,3201.0,3138.0,3188.0,38170,KBS
2020-02-13 07:00:00,3157.0,3238.0,3157.0,3225.0,166830,KBS
2020-02-14 07:00:00,3225.0,3450.0,3225.0,3450.0,212610,KBS
2020-02-17 07:00:00,3549.0,3587.0,3443.0,3443.0,44700,KBS
2020-02-18 07:00:00,3443.0,3443.0,3269.0,3269.0,115640,KBS
2020-02-19 07:00:00,3188.0,3331.0,3188.0,3225.0,77760,KBS
2020-02-20 07:00:00,3188.0,3300.0,3188.0,3294.0,7830,KBS
2020-02-21 07:00:00,3238.0,3281.0,3176.0,3207.0,52280,KBS
2020-02-24 07:00:00,3182.0,3182.0,3020.0,3126.0,88260,KBS
2020-02-25 07:00:00,3101.0,3269.0,3082.0,3176.0,36960,KBS
2020-02-26 07:00:00,3138.0,3232.0,3126.0,3201.0,21700,KBS
2020-02-27 07:00:00,3176.0,3238.0,3176.0,3232.0,3960,KBS
