Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
PET,WATCH,LOW,50,NEUTRAL,0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_A,49000,48000,45300,55200,2.67,WARN,NONE,TRANSITIONAL,FALSE,T_RANGE_BREAK,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
STB,WATCH,LOW,50,NEUTRAL,0,INFLOW,SAFE,,45,40,RETAIL_DRIVEN,MODE_B,73700,73700,70000,83400,2.62,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
TVB,WATCH,LOW,50,NEUTRAL,0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,7650,7590,7190,8630,2.6,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
GLT,WATCH,LOW,50,NEUTRAL,0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,32000,32000,30100,36950,2.61,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,THEO_DOI,50,NONE,,0,NEUTRAL
SCI,WATCH,LOW,50,NEUTRAL,0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_B,11300,11300,10750,12750,2.64,WARN,NONE,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
SHI,NO_ACTION,—,50,NEUTRAL,0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,14250,14250,13800,14900,1.44,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
CAG,NO_ACTION,—,50,NEUTRAL,0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,7000,6880,6660,7450,2.59,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,THEO_DOI,35,NONE,,0,NEUTRAL
CTG,NO_ACTION,—,48,NEUTRAL,0,INFLOW,SAFE,,67,44,RETAIL_DRIVEN,MODE_A,35800,35500,34400,38000,2.27,PASS,VCP,TRANSITIONAL,FALSE,T_RANGE_BREAK,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
CTF,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,43,35,RETAIL_DRIVEN,MODE_A,18300,18300,17650,20050,2.69,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,THEO_DOI,50,NONE,,0,NEUTRAL
DHG,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,55,47,RETAIL_DRIVEN,MODE_A,102000,101300,98200,104700,1.1,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
DVP,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,59,41,RETAIL_DRIVEN,MODE_A,74500,74500,72200,77100,1.13,PASS,VCP,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
PDN,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,65,57,RETAIL_DRIVEN,MODE_A,107900,107000,103200,117100,2.66,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85,NONE,,0,NEUTRAL
VHM,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_B,161500,161500,146800,200600,2.66,WARN,NONE,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,CHO_XAC_NHAN,90,NONE,,0,NEUTRAL
AMC,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,36,28,WHALE_DISTRIBUTING,MODE_A,12400,12400,11500,14750,2.61,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
LHC,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,98900,96900,93900,103200,2.1,PASS,RSI_DIV_BULLISH,STEADY_BEAR,FALSE,T_NO_SETUP,THEO_DOI,0,NONE,,0,NEUTRAL
NDN,NO_ACTION,—,48,NEUTRAL,0,NEUTRAL,SAFE,,40,32,RETAIL_DRIVEN,MODE_A,10400,10400,10000,11350,2.38,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,THEO_DOI,50,NONE,,0,NEUTRAL
GMD,NO_ACTION,—,45,NEUTRAL,0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_B,79500,79500,77000,86000,2.6,WARN,NONE,STEADY_BULL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,75,NONE,,0,NEUTRAL
HDB,NO_ACTION,—,45,NEUTRAL,0,INFLOW,SAFE,,41,36,RETAIL_DRIVEN,MODE_B,27500,27500,26650,29500,2.35,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
HHP,NO_ACTION,—,45,NEUTRAL,0,NEUTRAL,SAFE,,56,56,RETAIL_DRIVEN,MODE_B,14150,14150,13550,15650,2.5,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,75,NONE,,0,NEUTRAL
LPB,NO_ACTION,—,45,NEUTRAL,0,INFLOW,SAFE,,41,36,RETAIL_DRIVEN,MODE_B,51200,51200,48700,57800,2.64,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
PHR,NO_ACTION,—,45,NEUTRAL,0,OUTFLOW,SAFE,,37,37,RETAIL_DRIVEN,MODE_B,64700,64700,62400,70600,2.57,PASS,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
TEG,NO_ACTION,—,45,NEUTRAL,0,NEUTRAL,SAFE,,45,45,RETAIL_DRIVEN,MODE_B,6530,6530,6330,7020,2.45,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,75,NONE,,0,NEUTRAL
VTH,NO_ACTION,—,45,NEUTRAL,0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,8700,8700,8200,10000,2.6,WARN,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
DTL,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,11500,11400,11050,12200,2.29,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
FIT,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,40,32,RETAIL_DRIVEN,MODE_A,4260,4230,4080,4620,2.6,PASS,RSI_DIV_BULLISH,STEADY_BEAR,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
HAG,NO_ACTION,—,43,NEUTRAL,0,OUTFLOW,SAFE,,50,32,RETAIL_DRIVEN,MODE_A,16400,16400,15850,17800,2.55,PASS,VCP,TRANSITIONAL,FALSE,T_PULLBACK_EMA,THEO_DOI,45,NONE,,0,NEUTRAL
HTG,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,47,29,WHALE_DISTRIBUTING,MODE_A,41900,41900,40600,43650,1.35,PASS,VCP,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
MSN,NO_ACTION,—,43,NEUTRAL,0,OUTFLOW,SAFE,,68,50,RETAIL_DRIVEN,MODE_A,81000,79400,76300,87500,2.61,PASS,VCP,TRANSITIONAL,FALSE,T_RANGE_BREAK,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
OCB,NO_ACTION,—,43,NEUTRAL,0,INFLOW,SAFE,,51,28,WHALE_DISTRIBUTING,MODE_A,11250,11250,10900,12150,2.57,PASS,VCP,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
SRC,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,62,44,RETAIL_DRIVEN,MODE_A,55000,53900,51000,61400,2.59,PASS,VCP,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,70,NONE,,0,NEUTRAL
TCI,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_B,11150,11150,10650,12400,2.5,WARN,NONE,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
TCL,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,34250,34250,33200,35300,1,PASS,VCP,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
VPB,NO_ACTION,—,43,NEUTRAL,0,INFLOW,SAFE,,55,32,RETAIL_DRIVEN,MODE_A,28150,27700,26700,30350,2.65,PASS,VCP,TRANSITIONAL,FALSE,T_RANGE_BREAK,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
VPH,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,50,50,RETAIL_DRIVEN,MODE_B,4150,4150,3940,4700,2.62,WARN,NONE,TRANSITIONAL,FALSE,T_BREAKOUT,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
PBP,NO_ACTION,—,43,NEUTRAL,0,NEUTRAL,SAFE,,37,29,WHALE_DISTRIBUTING,MODE_A,12400,12400,11800,13950,2.58,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70,NONE,,0,NEUTRAL
APH,NO_ACTION,—,41,NEUTRAL,0,NEUTRAL,SAFE,,55,37,RETAIL_DRIVEN,MODE_B,5800,5800,5620,6270,2.61,PASS,VCP,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,THEO_DOI,35,NONE,,0,NEUTRAL
BIC,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,23700,23700,22950,25400,2.27,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55,NONE,,0,NEUTRAL
CHP,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,22,22,WHALE_DISTRIBUTING,MODE_A,28100,28100,27250,29450,1.59,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85,NONE,,0,NEUTRAL
DXG,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,15450,15350,14600,17350,2.67,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
DXV,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,3920,3920,3710,4470,2.62,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
DXS,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,7680,7620,7140,8870,2.6,PASS,NONE,TRANSITIONAL,FALSE,T_RANGE_BREAK,THEO_DOI,45,NONE,,0,NEUTRAL
LAF,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,16900,16900,16350,17700,1.45,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,THEO_DOI,45,NONE,,0,NEUTRAL
TCH,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,17050,17050,15900,20050,2.61,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,THEO_DOI,50,NONE,,0,NEUTRAL
TDM,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_A,57200,57200,55000,62900,2.59,WARN,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
TYA,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,18500,18500,17650,20750,2.65,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
VCB,NO_ACTION,—,40,NEUTRAL,0,INFLOW,SAFE,,46,41,RETAIL_DRIVEN,MODE_A,60300,60300,58300,65500,2.6,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
L40,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,53,53,MIXED,MODE_B,71000,71000,68100,78700,2.66,WARN,NONE,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,THEO_DOI,50,NONE,,0,NEUTRAL
MBG,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,2800,2800,2560,3430,2.62,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
PMS,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,36500,35800,32950,43350,2.65,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,70,NONE,,0,NEUTRAL
PSE,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,11200,11200,10850,11650,1.29,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
RCL,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_B,12200,12200,11350,14350,2.53,WARN,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
TSB,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,19900,19500,18100,23150,2.61,PASS,NONE,TRANSITIONAL,FALSE,T_RANGE_BREAK,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
VGP,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,25500,25500,24700,26800,1.62,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
VHE,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,3300,3230,2980,3890,2.64,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,55,NONE,,0,NEUTRAL
VSA,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,20000,19850,18650,23050,2.67,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
VNC,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,36200,36200,35100,37650,1.32,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55,NONE,,0,NEUTRAL
VTZ,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_B,21000,21000,20350,22550,2.38,WARN,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,THEO_DOI,50,NONE,,0,NEUTRAL
X20,NO_ACTION,—,40,NEUTRAL,0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,12100,12100,11650,13200,2.44,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
ASM,NO_ACTION,—,38,NEUTRAL,0,NEUTRAL,SAFE,,47,39,RETAIL_DRIVEN,MODE_B,6120,6120,5870,6780,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,55,NONE,,0,NEUTRAL
C32,NO_ACTION,—,38,NEUTRAL,0,NEUTRAL,SAFE,,65,57,MIXED,MODE_B,15300,15300,14400,17650,2.61,WARN,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
FIR,NO_ACTION,—,38,NEUTRAL,0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_B,5800,5800,5470,6670,2.64,WARN,NONE,TRANSITIONAL,FALSE,T_RANGE_BREAK,THEO_DOI,30,NONE,,0,NEUTRAL
NAB,NO_ACTION,—,38,NEUTRAL,0,INFLOW,SAFE,,50,45,RETAIL_DRIVEN,MODE_B,14500,14500,14050,15600,2.44,WARN,NONE,TRANSITIONAL,FALSE,T_MOMENTUM_CONT,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
VNM,NO_ACTION,—,38,NEUTRAL,0,OUTFLOW,SAFE,,58,40,RETAIL_DRIVEN,MODE_A,61500,61500,59600,65800,2.26,PASS,VCP,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
CAP,NO_ACTION,—,38,NEUTRAL,0,NEUTRAL,SAFE,,56,48,RETAIL_DRIVEN,MODE_A,45000,45000,43350,49300,2.61,PASS,RSI_DIV_BULLISH,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75,NONE,,0,NEUTRAL
PCE,NO_ACTION,—,37,NEUTRAL,0,NEUTRAL,SAFE,,41,29,WHALE_DISTRIBUTING,MODE_A,19700,19700,19100,21250,2.58,PASS,WYCKOFF_SPRING,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
BAF,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,35800,35800,34700,37950,1.95,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
DIG,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,14500,14500,13750,16350,2.47,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
DPG,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,43000,43000,41000,48300,2.65,PASS,NONE,TRANSITIONAL,FALSE,T_SUPPORT_BOUNCE,THEO_DOI,50,NONE,,0,NEUTRAL
HDC,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,18800,18800,17950,21000,2.59,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
ICT,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,18000,18000,17450,18700,1.27,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
KBC,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,42,32,RETAIL_DRIVEN,MODE_A,34500,34500,33100,38200,2.64,PASS,CUP_WITH_HANDLE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
KDC,NO_ACTION,—,35,NEUTRAL,0,OUTFLOW,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,47900,46950,43200,56900,2.65,WARN,NONE,STEADY_BEAR,FALSE,T_NO_SETUP,THEO_DOI,0,NONE,,0,NEUTRAL
KHP,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,10550,10550,10200,11250,2,PASS,NONE,STEADY_BEAR,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
PVP,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_B,17800,17800,16450,21300,2.59,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,60,NONE,,0,NEUTRAL
QCG,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,13800,13800,13250,15250,2.64,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,85,NONE,,0,NEUTRAL
QNP,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,32500,32500,30600,37500,2.63,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
SAV,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,15000,15000,13700,18350,2.58,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,80,NONE,,0,NEUTRAL
SKG,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,9660,9660,9370,10300,2.21,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
VHC,NO_ACTION,—,35,NEUTRAL,0,OUTFLOW,SAFE,,22,22,WHALE_DISTRIBUTING,MODE_A,60500,60500,58400,66000,2.62,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
VIX,NO_ACTION,—,35,NEUTRAL,0,OUTFLOW,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,17700,17350,16400,19800,2.58,PASS,NONE,STEADY_BEAR,FALSE,T_BREAKOUT,THEO_DOI,40,NONE,,0,NEUTRAL
VPS,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,8880,8880,8600,9620,2.64,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,85,NONE,,0,NEUTRAL
CEO,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,17200,17200,16000,20300,2.58,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,65,NONE,,0,NEUTRAL
DIH,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,9300,9230,8940,10000,2.66,PASS,NONE,STEADY_BEAR,FALSE,T_SUPPORT_BOUNCE,THEO_DOI,45,NONE,,0,NEUTRAL
GMX,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,16300,16300,15800,17450,2.3,PASS,NONE,TRANSITIONAL,FALSE,T_PULLBACK_EMA,CHO_XAC_NHAN,95,NONE,,0,NEUTRAL
MIC,NO_ACTION,—,35,NEUTRAL,0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,11800,11800,10750,14500,2.57,PASS,NONE,TRANSITIONAL,FALSE,T_AVOID,TRANH_XA,0,NONE,,0,NEUTRAL
