Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
PCH,HNX,WATCH,LOW,50,NEUTRAL,0.0,SAFE,,,35,35,RETAIL_DRIVEN,MODE_A,22300.0,22300.0,21600.0,-3.14,23500.0,24700.0,1.71,55.6,300.0,22155.0,82800,96730,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,78.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,050.0 | T+2.5 22,850.0 | T+5 23,200.0",95.0
PGN,HNX,WATCH,LOW,50,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,7400.0,7330.0,6610.0,-9.82,9240.0,11150.0,2.65,52.4,479.0,7360.0,10200,22155,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,970.0 | T+2.5 8,260.0 | T+5 8,840.0",70.0
SGC,HNX,WATCH,LOW,50,NEUTRAL,0.0,SAFE,,,57,47,RETAIL_DRIVEN,MODE_A,109.6,110.0,-161070.0,-146527.27,429900.0,859700.0,2.67,53.4,107449.0,108.0,2300,2280,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,38.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 102.8 | T+2.5 193,500.0 | T+5 322,500.0",80.0
VNF,HNX,NO_ACTION,—,58,NEUTRAL,0.0,SAFE,,,37,29,WHALE_DISTRIBUTING,MODE_A,14800.0,14800.0,14200.0,-4.05,16300.0,17750.0,2.5,52.2,371.0,14875.0,6200,3125,3000.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,450.0 | T+2.5 15,450.0 | T+5 15,900.0",75.0
CLL,HOSE,NO_ACTION,—,53,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,30000.0,30000.0,29100.0,-3.0,31150.0,32300.0,1.28,54.2,286.0,29980.0,5300,5375,-3780.0,DOWN,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,24.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 29,700.0 | T+2.5 30,450.0 | T+5 30,800.0",80.0
DMC,HOSE,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,59000.0,58700.0,56600.0,-3.58,64200.0,69700.0,2.62,51.6,1371.0,58355.0,100,620,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 57,600.0 | T+2.5 61,200.0 | T+5 62,800.0",75.0
L40,HNX,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,69700.0,69700.0,65400.0,-6.17,80900.0,92200.0,2.6,55.2,2807.0,70445.0,133600,151325,0.0,DOWN,False,WATCH,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,48.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 67,200.0 | T+2.5 74,800.0 | T+5 78,100.0",65.0
MBG,HNX,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,2800.0,2780.0,2590.0,-6.83,3270.0,3750.0,2.58,57.1,121.0,2780.0,273200,183935,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 2,680.0 | T+2.5 2,990.0 | T+5 3,140.0",70.0
OCB,HOSE,NO_ACTION,—,48,NEUTRAL,0.0,SAFE,,,56,48,RETAIL_DRIVEN,MODE_A,11550.0,11550.0,11150.0,-3.46,12500.0,13450.0,2.38,50.0,239.0,11310.0,2716000,2455375,3573630.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,RSI_DIV_BULLISH,OUTFLOW,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,17.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,350.0 | T+2.5 12,000.0 | T+5 12,250.0",65.0
TPB,HOSE,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_A,15900.0,15900.0,15400.0,-3.14,17150.0,18400.0,2.5,53.2,311.0,15825.0,10467100,9431560,6621180.0,UP,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 15,600.0 | T+2.5 16,400.0 | T+5 16,750.0",75.0
TRA,HOSE,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,26,26,WHALE_DISTRIBUTING,MODE_A,80000.0,80000.0,77600.0,-3.0,86300.0,92500.0,2.62,50.0,1564.0,79575.0,13000,7885,0.0,FLAT,False,WATCH,RANGING,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,43.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 78,600.0 | T+2.5 82,800.0 | T+5 84,700.0",85.0
NTP,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,48,38,RETAIL_DRIVEN,MODE_A,60100.0,60100.0,58200.0,-3.16,65100.0,70100.0,2.63,50.2,1245.0,59638.0,56500,108090,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 59,000.0 | T+2.5 62,300.0 | T+5 63,800.0",85.0
VTH,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,37,37,RETAIL_DRIVEN,MODE_A,8500.0,8420.0,7920.0,-5.94,9730.0,11050.0,2.62,45.5,329.0,8510.0,2500,1165,1230.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,170.0 | T+2.5 9,030.0 | T+5 9,420.0",70.0
DVP,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,57,39,RETAIL_DRIVEN,MODE_A,75900.0,75900.0,73600.0,-3.03,78000.0,80000.0,0.91,61.3,514.0,75445.0,10900,13195,0.0,FLAT,False,NONE,MARKUP,STEADY_BULL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,49.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 75,400.0 | T+2.5 76,700.0 | T+5 77,200.0",95.0
TYA,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,10,32,WHALE_DISTRIBUTING,MODE_A,18700.0,18500.0,17900.0,-3.24,19300.0,20150.0,1.33,60.0,204.0,18375.0,21500,7455,-6450.0,DOWN,False,CAUTION,ACCUMULATION,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,4.32,700,,UPTREND_STRENGTHENING,TĂNG,70.0,MUA_NGAY,Timing ngan han co the tam on nhung tong diem chua dat; dung ngoai hoac chi quan sat them.,"Vung vao 18,700.0-18,750.0. Mua duoc neu gia nam trong vung cho phep. SL 18,500.0 | T+2.5 19,100.0 | T+5 19,400.0",95.0
CKV,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,64,46,RETAIL_DRIVEN,MODE_A,17000.0,17000.0,15950.0,-6.18,19700.0,22350.0,2.57,54.5,671.0,16235.0,100,1610,0.0,FLAT,False,WATCH,MARKUP,TRANSITIONAL,WARN,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,400.0 | T+2.5 18,200.0 | T+5 19,000.0",65.0
DHM,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,6400.0,6400.0,6200.0,-3.12,6810.0,7220.0,2.05,51.6,102.0,6392.0,100,2055,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,71.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,300.0 | T+2.5 6,560.0 | T+5 6,690.0",95.0
NSC,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,52,52,MIXED,MODE_A,75000.0,75000.0,72700.0,-3.07,80400.0,85700.0,2.35,47.0,1343.0,75525.0,800,1155,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 73,700.0 | T+2.5 77,100.0 | T+5 78,800.0",70.0
SSB,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,50,50,RETAIL_DRIVEN,MODE_A,14000.0,14000.0,13550.0,-3.21,15050.0,16100.0,2.33,52.7,262.0,13964.0,2358100,2063845,1180590.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,15.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 13,750.0 | T+2.5 14,450.0 | T+5 14,800.0",65.0
VPL,HOSE,NO_ACTION,—,38,NEUTRAL,0.0,SAFE,,,56,48,RETAIL_DRIVEN,MODE_A,93500.0,93500.0,87300.0,-6.63,110000.0,126500.0,2.66,64.2,4121.0,91085.0,733000,951620,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,RSI_DIV_BULLISH,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,49.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 89,800.0 | T+2.5 100,900.0 | T+5 105,900.0",60.0
NHH,HOSE,NO_ACTION,—,37,NEUTRAL,0.0,SAFE,,,49,37,RETAIL_DRIVEN,MODE_A,10300.0,10300.0,9990.0,-3.01,11050.0,11850.0,2.42,44.4,193.0,10438.0,13300,27630,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,26.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,100.0 | T+2.5 10,600.0 | T+5 10,850.0",95.0
PCT,HNX,NO_ACTION,—,37,NEUTRAL,0.0,SAFE,,,34,22,WHALE_DISTRIBUTING,MODE_A,10400.0,10400.0,9810.0,-5.67,11950.0,13550.0,2.63,42.9,393.0,10390.0,200,5620,0.0,DOWN,False,NONE,RANGING,TRANSITIONAL,WARN,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,050.0 | T+2.5 11,100.0 | T+5 11,600.0",85.0
POT,HNX,NO_ACTION,—,37,NEUTRAL,0.0,SAFE,,,39,27,WHALE_DISTRIBUTING,MODE_A,20000.0,20000.0,19400.0,-3.0,21400.0,22800.0,2.33,50.0,350.0,20340.0,700,625,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,4.67,700,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 19,700.0 | T+2.5 20,650.0 | T+5 21,050.0",65.0
BID,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,26,26,WHALE_DISTRIBUTING,MODE_A,42000.0,42000.0,39750.0,-5.36,47850.0,53700.0,2.6,52.6,1468.0,42638.0,5960400,8955225,0.0,FLAT,False,WATCH,RANGING,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 40,700.0 | T+2.5 44,650.0 | T+5 46,400.0",55.0
CDC,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,20700.0,20700.0,19050.0,-7.97,25050.0,29450.0,2.64,52.8,1093.0,20722.0,73100,223920,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 19,700.0 | T+2.5 22,650.0 | T+5 24,000.0",95.0
DPR,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,41600.0,41600.0,39600.0,-4.81,46900.0,52200.0,2.65,49.2,1325.0,42102.0,194700,662225,0.0,DOWN,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,83.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 40,400.0 | T+2.5 44,000.0 | T+5 45,600.0",80.0
FTS,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,41,31,RETAIL_DRIVEN,MODE_A,24000.0,24000.0,23000.0,-4.17,26550.0,29050.0,2.55,56.0,634.0,23789.0,407600,607970,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 23,450.0 | T+2.5 25,150.0 | T+5 25,900.0",65.0
ICT,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,18000.0,18000.0,17450.0,-3.06,19250.0,20500.0,2.27,50.0,314.0,17998.0,400,10190,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 17,700.0 | T+2.5 18,500.0 | T+5 18,900.0",95.0
LPB,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,46,36,RETAIL_DRIVEN,MODE_A,52000.0,52000.0,49350.0,-5.1,59000.0,66000.0,2.64,61.8,1746.0,51004.0,923600,1372800,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,CUP_WITH_HANDLE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 50,400.0 | T+2.5 54,600.0 | T+5 56,400.0",85.0
TCI,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,40,30,WHALE_DISTRIBUTING,MODE_A,11400.0,11400.0,11000.0,-3.51,12450.0,13500.0,2.62,63.6,261.0,11265.0,89600,231095,0.0,FLAT,False,NONE,RANGING,STEADY_BULL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,150.0 | T+2.5 11,800.0 | T+5 12,050.0",85.0
