Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
GAS,HOSE,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,45,45,RETAIL_DRIVEN,MODE_B,83600.0,83600.0,77300.0,-7.54,100300.0,117000.0,2.65,62.6,4179.0,79625.0,2097900,2465170,-127170.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,33.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL - | T+2.5 - | T+5 -,0.0
BSR,HOSE,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_B,29550.0,29550.0,26950.0,-8.8,36400.0,43300.0,2.63,68.7,1718.0,27428.0,13092800,17098105,0.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,61.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 28,000.0 | T+2.5 32,650.0 | T+5 34,700.0",45.0
DCM,HOSE,NO_ACTION,—,10,NEUTRAL,0.0,SAFE,,,38,38,RETAIL_DRIVEN,MODE_A,41400.0,41400.0,38700.0,-6.52,48550.0,55700.0,2.65,53.4,1786.0,42840.0,1493000,3675290,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,57.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 39,800.0 | T+2.5 44,600.0 | T+5 46,750.0",30.0
GEE,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,41,41,RETAIL_DRIVEN,MODE_A,117000.0,117000.0,105700.0,-9.66,146900.0,176800.0,2.65,63.7,7479.0,114093.0,458700,1391755,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 110,300.0 | T+2.5 130,500.0 | T+5 139,400.0",60.0
PHR,HOSE,WATCH,LOW,50,NEUTRAL,0.0,SAFE,,,41,41,RETAIL_DRIVEN,MODE_A,62800.0,62800.0,59200.0,-5.73,72400.0,82000.0,2.67,53.5,2400.0,63995.0,792900,428815,578520.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 60,600.0 | T+2.5 67,100.0 | T+5 70,000.0",55.0
DPM,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,44,44,RETAIL_DRIVEN,MODE_A,26100.0,26100.0,24700.0,-5.36,29750.0,33350.0,2.61,52.9,907.0,26842.0,1873900,4147850,2767080.0,UP,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,58.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
GEX,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,50,50,MIXED,MODE_A,34800.0,34300.0,31750.0,-7.43,41050.0,47750.0,2.65,85.3,1681.0,31056.0,6857900,15498500,-10078800.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,WARN,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,TRUNG LẬP,66.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 33,300.0 | T+2.5 37,300.0 | T+5 39,000.0",50.0
CTR,HOSE,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,52,52,RETAIL_DRIVEN,MODE_B,90800.0,90800.0,87100.0,-4.07,100600.0,110300.0,2.65,57.7,2443.0,85940.0,383600,389240,792420.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,38.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 88,600.0 | T+2.5 95,200.0 | T+5 98,100.0",70.0
VTK,UPCOM,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,45,45,RETAIL_DRIVEN,MODE_A,51600.0,50900.0,48500.0,-4.72,57200.0,63500.0,2.62,54.9,1571.0,50120.0,4600,9230,23700.0,UP,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,53.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 50,200.0 | T+2.5 54,400.0 | T+5 56,300.0",55.0
