Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
VSH,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,42900.0,42900.0,41600.0,44200.0,1.0,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
YBM,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,10300.0,10200.0,9870.0,11050.0,2.58,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
CAG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,7000.0,6910.0,6660.0,7570.0,2.64,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
GLT,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,29300.0,29300.0,27750.0,33300.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
ICG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,16200.0,16200.0,15450.0,18100.0,2.53,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
MCO,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,43,33,RETAIL_DRIVEN,MODE_A,5200.0,5200.0,5040.0,5430.0,1.44,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
NDN,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_B,11200.0,11200.0,10700.0,12500.0,2.6,WARN,NONE,TRANSITIONAL,False,T_RANGE_BREAK,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
PCT,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,22,22,WHALE_DISTRIBUTING,MODE_A,10500.0,10450.0,9780.0,12200.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PTS,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,9400.0,9400.0,9110.0,9860.0,1.59,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SD9,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,43,33,RETAIL_DRIVEN,MODE_A,10900.0,10900.0,10550.0,11350.0,1.29,PASS,CUP_WITH_HANDLE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
TFC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,49900.0,49900.0,47250.0,57000.0,2.68,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
TTC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,9000.0,9000.0,8620.0,10000.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
ACG,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,43,35,RETAIL_DRIVEN,MODE_A,33900.0,33900.0,32650.0,37200.0,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
CMX,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,42,24,WHALE_DISTRIBUTING,MODE_A,5850.0,5850.0,5670.0,6270.0,2.33,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DHG,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,41,33,RETAIL_DRIVEN,MODE_A,96600.0,96600.0,93700.0,99800.0,1.1,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HTI,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,35,27,WHALE_DISTRIBUTING,MODE_A,24000.0,24000.0,23250.0,25000.0,1.33,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
MIG,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,36,28,WHALE_DISTRIBUTING,MODE_A,17300.0,17300.0,16750.0,18450.0,2.09,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
PJT,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_B,9100.0,9100.0,8640.0,10300.0,2.61,PASS,VCP,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
TCO,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,58,40,RETAIL_DRIVEN,MODE_A,15500.0,15500.0,14500.0,18050.0,2.55,PASS,VCP,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
VPG,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,38,30,WHALE_DISTRIBUTING,MODE_A,3600.0,3600.0,3330.0,4300.0,2.59,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CSC,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,31,23,WHALE_DISTRIBUTING,MODE_A,14400.0,14400.0,13550.0,16600.0,2.59,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
IDV,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,30,22,WHALE_DISTRIBUTING,MODE_A,22900.0,22900.0,22200.0,24550.0,2.36,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VCS,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,43,25,WHALE_DISTRIBUTING,MODE_A,38900.0,38900.0,37700.0,41550.0,2.21,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ADP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,RETAIL_DRIVEN,MODE_A,22700.0,22700.0,22000.0,23800.0,1.57,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CCC,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,7900.0,7900.0,7640.0,8570.0,2.58,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
C32,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,12950.0,12950.0,11750.0,16150.0,2.67,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
DRC,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,12700.0,12700.0,12250.0,13800.0,2.44,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DVP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,76000.0,75500.0,73200.0,78100.0,1.13,PASS,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
FCN,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,31,RETAIL_DRIVEN,MODE_A,13000.0,13000.0,12350.0,14650.0,2.54,PASS,CUP_WITH_HANDLE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
HU1,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_B,6800.0,6800.0,6360.0,7950.0,2.61,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
KOS,NO_ACTION,—,30,NEUTRAL,0.0,OUTFLOW,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,38800.0,38800.0,37450.0,42400.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
MCM,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,28500.0,28500.0,27600.0,30550.0,2.28,PASS,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
NAB,NO_ACTION,—,30,NEUTRAL,0.0,INFLOW,SAFE,,63,48,RETAIL_DRIVEN,MODE_B,12350.0,12350.0,11950.0,13400.0,2.62,PASS,CUP_WITH_HANDLE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
SAB,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_B,48550.0,48550.0,46300.0,54500.0,2.64,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SRC,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,53000.0,53000.0,50300.0,60000.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TDP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,29200.0,29200.0,27800.0,32900.0,2.64,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
VPI,NO_ACTION,—,30,NEUTRAL,0.0,OUTFLOW,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,61900.0,61900.0,59200.0,68800.0,2.56,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DXP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,13700.0,13700.0,12650.0,16450.0,2.62,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
NDX,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,MIXED,MODE_A,6700.0,6700.0,6490.0,6840.0,0.67,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
PSI,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,8500.0,8500.0,8130.0,9470.0,2.62,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
S99,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,9500.0,9500.0,8990.0,10850.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
VGP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_A,25600.0,25600.0,24800.0,26750.0,1.44,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
VTZ,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,47,47,RETAIL_DRIVEN,MODE_A,20500.0,20500.0,19850.0,22100.0,2.46,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
BID,NO_ACTION,—,28,NEUTRAL,0.0,INFLOW,SAFE,,56,51,RETAIL_DRIVEN,MODE_B,42950.0,42950.0,41150.0,47650.0,2.61,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
HAR,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,52,34,RETAIL_DRIVEN,MODE_A,3650.0,3580.0,3460.0,3880.0,2.5,PASS,VCP,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
HRC,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,15,37,WHALE_DISTRIBUTING,MODE_B,55100.0,55100.0,50500.0,67400.0,2.67,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
VCG,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_A,21600.0,21600.0,20500.0,24450.0,2.59,PASS,VCP,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
VIC,NO_ACTION,—,28,NEUTRAL,0.0,OUTFLOW,SAFE,,43,25,WHALE_DISTRIBUTING,MODE_A,228000.0,223400.0,203600.0,276200.0,2.67,WARN,VCP,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PSD,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_A,17400.0,17400.0,16650.0,19300.0,2.53,PASS,VCP,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
PVS,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,50,32,RETAIL_DRIVEN,MODE_A,41000.0,40200.0,37350.0,47750.0,2.65,PASS,VCP,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VTH,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,51,33,RETAIL_DRIVEN,MODE_B,8400.0,8400.0,7850.0,9860.0,2.65,PASS,VCP,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
ITD,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,36,24,WHALE_DISTRIBUTING,MODE_A,16000.0,16000.0,15500.0,17100.0,2.2,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
LSS,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,41,29,WHALE_DISTRIBUTING,MODE_A,8380.0,8380.0,8120.0,8770.0,1.5,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
SAM,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,40,28,WHALE_DISTRIBUTING,MODE_A,6620.0,6620.0,6420.0,7140.0,2.6,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_RANGE_BREAK,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
KHG,NO_ACTION,—,26,NEUTRAL,0.0,NEUTRAL,SAFE,,48,30,WHALE_DISTRIBUTING,MODE_B,5270.0,5270.0,5110.0,5660.0,2.44,PASS,VCP,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
ACB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,22,17,WHALE_DISTRIBUTING,MODE_A,23300.0,23050.0,22350.0,24500.0,2.07,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
AGR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,14600.0,14600.0,14150.0,15600.0,2.22,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
APH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,5710.0,5710.0,5520.0,6220.0,2.68,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
ASM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,6010.0,6010.0,5760.0,6680.0,2.68,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
CKG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_B,7600.0,7600.0,7290.0,8410.0,2.61,WARN,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CSM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,11900.0,11900.0,11500.0,12950.0,2.62,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CTG,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,42,37,RETAIL_DRIVEN,MODE_A,35800.0,35800.0,34650.0,38800.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
DCM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,43750.0,43150.0,40400.0,50400.0,2.64,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
GMH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,47,47,RETAIL_DRIVEN,MODE_A,7530.0,7410.0,7030.0,8400.0,2.61,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
HDB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,41,36,RETAIL_DRIVEN,MODE_A,27550.0,27550.0,26700.0,29700.0,2.53,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
HCD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,7900.0,7900.0,7640.0,8570.0,2.58,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
HDC,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,18900.0,18900.0,18100.0,21000.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
ICT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,18000.0,18000.0,17450.0,18500.0,0.91,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
JVC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_B,3900.0,3900.0,3680.0,4470.0,2.59,WARN,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
KHP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,10250.0,10250.0,9940.0,10750.0,1.61,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
KMR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,2760.0,2760.0,2670.0,2930.0,1.89,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
LAF,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,16850.0,16850.0,16300.0,17850.0,1.82,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
LGL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,6180.0,6180.0,5810.0,7170.0,2.68,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
MBB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,30,25,WHALE_DISTRIBUTING,MODE_A,25650.0,25650.0,24850.0,27100.0,1.81,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
MHC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,9850.0,9780.0,9110.0,11550.0,2.64,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NAF,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,49900.0,49900.0,48400.0,53400.0,2.33,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
NBB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,45,35,RETAIL_DRIVEN,MODE_A,17800.0,17800.0,17000.0,19800.0,2.5,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NHH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,10450.0,10450.0,10100.0,11300.0,2.43,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
NSC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,11,41,WHALE_DISTRIBUTING,MODE_A,75000.0,75000.0,72700.0,78400.0,1.48,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
OCB,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,35,30,WHALE_DISTRIBUTING,MODE_A,11250.0,11250.0,10900.0,12100.0,2.43,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
NTL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,16650.0,16300.0,15700.0,17850.0,2.58,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PGC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,13650.0,13650.0,13200.0,14500.0,1.89,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PGI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,19500.0,19500.0,18700.0,21550.0,2.56,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
QNP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,32500.0,32500.0,30500.0,37750.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
SBA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,28300.0,28300.0,27450.0,30000.0,2.0,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
SBG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,12000.0,12000.0,11450.0,13400.0,2.55,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SFI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,28000.0,28000.0,26850.0,30950.0,2.57,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
SGN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,52900.0,52900.0,50700.0,58500.0,2.55,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SHI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,14600.0,14600.0,14150.0,15450.0,1.89,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
