Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
IDC,HNX,NO_ACTION,—,18,NEUTRAL,0.0,SAFE,,,47,29,WHALE_DISTRIBUTING,MODE_A,43400.0,43400.0,41450.0,-4.49,48550.0,53700.0,2.64,40.4,1286.0,44660.0,201600,1442275,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 42,250.0 | T+2.5 45,700.0 | T+5 47,250.0",80.0
ICT,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_B,18600.0,18600.0,18000.0,-3.23,19550.0,20500.0,1.58,73.5,239.0,17982.0,12500,10590,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,4.96,800,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,400.0 | T+2.5 18,950.0 | T+5 19,200.0",80.0
NFC,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_A,57000.0,57000.0,53500.0,-6.14,66300.0,75600.0,2.66,47.5,2325.0,59146.0,2900,3535,0.0,UP,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,3.8,200,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,900.0 | T+2.5 61,200.0 | T+5 64,000.0",80.0
TMB,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,55600.0,55600.0,53900.0,-3.06,58900.0,62200.0,1.94,41.3,821.0,55680.0,400,2550,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,51.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 54,800.0 | T+2.5 56,900.0 | T+5 57,900.0",80.0
DTG,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,15500.0,15500.0,14750.0,-4.84,17500.0,19500.0,2.67,46.6,500.0,15645.0,100,1715,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,63.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 15,000.0 | T+2.5 16,300.0 | T+5 16,900.0",75.0
SVN,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,39,39,RETAIL_DRIVEN,MODE_A,2100.0,2080.0,1870.0,-10.1,2620.0,3170.0,2.57,50.0,136.0,2075.0,27000,84505,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,30.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 1,960.0 | T+2.5 2,320.0 | T+5 2,480.0",75.0
VNF,HNX,NO_ACTION,—,33,NEUTRAL,0.0,SAFE,,,44,36,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,14250.0,-3.72,16250.0,17650.0,2.64,48.0,357.0,14890.0,800,2935,3000.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,44.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,500.0 | T+2.5 15,450.0 | T+5 15,850.0",75.0
PAC,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,22400.0,22400.0,21700.0,-3.12,23950.0,25500.0,2.21,45.8,386.0,22492.0,105100,303500,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,59.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,000.0 | T+2.5 23,000.0 | T+5 23,500.0",75.0
PSD,HNX,NO_ACTION,—,18,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,16800.0,16800.0,16100.0,-4.17,18650.0,20450.0,2.64,27.6,457.0,17675.0,6200,58835,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,WARN,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_EXHAUSTING,TĂNG,91.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,318.0 | T+2.5 17,500.0 | T+5 17,950.0",75.0
EVE,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,10100.0,10100.0,9790.0,-3.07,10750.0,11400.0,2.1,42.9,164.0,10152.0,8100,11625,-9390.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 9,950.0 | T+2.5 10,400.0 | T+5 10,600.0",75.0
PPS,HNX,WATCH,LOW,65,NEUTRAL,0.0,SAFE,,,58,58,RETAIL_DRIVEN,MODE_A,10500.0,10350.0,9870.0,-4.64,11600.0,12850.0,2.6,52.6,314.0,10410.0,8100,1320,2430.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,70.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,200.0 | T+2.5 11,000.0 | T+5 11,400.0",70.0
SHA,HOSE,WATCH,LOW,55,NEUTRAL,0.0,SAFE,,,58,58,RETAIL_DRIVEN,MODE_A,4030.0000000000005,3980.0,3850.0,-3.27,4320.0,4670.0,2.62,58.3,86.0,3966.0,12700,8530,0.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,63.0,CHO_XAC_NHAN,Co manh moi quan sat nhung chua du xac suat de vao lenh; uu tien cho them xac nhan.,"Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,940.0 | T+2.5 4,200.0 | T+5 4,330.0",70.0
VMS,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,43,43,RETAIL_DRIVEN,MODE_A,59900.0,59200.0,55200.0,-6.76,69800.0,80300.0,2.65,43.5,2643.0,58965.0,600,19660,0.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,5.92,300,,BREAKOUT_EMERGING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 57,500.0 | T+2.5 64,700.0 | T+5 67,800.0",70.0
CAP,HNX,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,57,57,MIXED,MODE_B,44500.0,44500.0,42150.0,-5.28,50700.0,56900.0,2.64,57.4,1551.0,42634.0,45900,37155,80700.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,95.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 43,100.0 | T+2.5 47,300.0 | T+5 49,150.0",70.0
LGL,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,6100.0,6050.0,5760.0,-4.79,6800.0,7560.0,2.59,42.1,189.0,6104.0,2000,86180,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,72.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 5,930.0 | T+2.5 6,440.0 | T+5 6,670.0",70.0
GLT,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,55,55,RETAIL_DRIVEN,MODE_A,28600.0,28600.0,26750.0,-6.47,33500.0,38400.0,2.65,43.4,1222.0,29343.0,26100,15165,62850.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,61.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,500.0 | T+2.5 30,800.0 | T+5 32,250.0",70.0
TLH,HOSE,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,4580.0,4580.0,4400.0,-3.93,5030.0,5490.0,2.5,38.6,114.0,4620.0,121400,149300,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,83.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 4,470.0 | T+2.5 4,760.0 | T+5 4,900.0",70.0
D11,HNX,NO_ACTION,—,15,NEUTRAL,0.0,SAFE,,,56,56,RETAIL_DRIVEN,MODE_A,12700.0,12450.0,11900.0,-4.42,13800.0,15150.0,2.45,68.8,336.0,11755.0,2000,3760,4800.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,58.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,350.0 | T+2.5 13,350.0 | T+5 13,900.0",70.0
DVP,HOSE,NO_ACTION,—,48,NEUTRAL,0.0,SAFE,,,58,40,RETAIL_DRIVEN,MODE_A,76000.0,76000.0,73700.0,-3.03,78700.0,81300.0,1.17,77.8,664.0,74865.0,5000,13145,0.0,FLAT,False,NONE,MARKUP,STEADY_BULL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,GIẢM,80.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 75,400.0 | T+2.5 77,000.0 | T+5 77,700.0",65.0
CRE,HOSE,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,46,36,RETAIL_DRIVEN,MODE_A,7600.0,7550.0,7190.0,-4.77,8490.0,9420.0,2.61,48.9,234.0,7536.0,122600,117660,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,GIẢM,58.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 7,370.0 | T+2.5 7,970.0 | T+5 8,260.0",65.0
ACG,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,40,32,RETAIL_DRIVEN,MODE_A,34000.0,34000.0,32750.0,-3.68,37250.0,40550.0,2.6,50.7,818.0,33900.0,13100,8205,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 33,200.0 | T+2.5 35,300.0 | T+5 36,300.0",65.0
TAL,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,44,36,RETAIL_DRIVEN,MODE_A,44300.0,44300.0,42250.0,-4.63,49650.0,55000.0,2.61,50.0,1343.0,44105.0,25500,192140,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,35.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 43,100.0 | T+2.5 46,700.0 | T+5 48,350.0",65.0
CKV,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,64,46,RETAIL_DRIVEN,MODE_A,17000.0,17000.0,15950.0,-6.18,19700.0,22350.0,2.57,54.5,671.0,16235.0,100,1610,0.0,FLAT,False,WATCH,MARKUP,TRANSITIONAL,WARN,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,400.0 | T+2.5 18,200.0 | T+5 19,000.0",65.0
WSS,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_A,6400.0,6400.0,6110.0,-4.53,7170.0,7940.0,2.66,50.0,193.0,6340.0,13500,13395,0.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,32.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,230.0 | T+2.5 6,750.0 | T+5 6,980.0",65.0
ITC,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,40,30,WHALE_DISTRIBUTING,MODE_A,12050.0,12050.0,11600.0,-3.73,13200.0,14300.0,2.56,44.8,282.0,11998.0,6400,105925,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,54.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,800.0 | T+2.5 12,550.0 | T+5 12,900.0",65.0
NTL,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,16350.000000000002,16350.0,15750.0,-3.67,17950.0,19500.0,2.67,46.2,396.0,16198.0,97500,515295,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,33.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,000.0 | T+2.5 17,050.0 | T+5 17,550.0",65.0
POW,HOSE,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,13450.0,13450.0,12700.0,-5.58,15400.0,17300.0,2.6,52.5,482.0,13645.0,3476400,15077935,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,950.0 | T+2.5 14,200.0 | T+5 14,800.0",65.0
TFC,HNX,NO_ACTION,—,35,NEUTRAL,0.0,SAFE,,,39,29,WHALE_DISTRIBUTING,MODE_A,50000.0,50000.0,47200.0,-5.6,57400.0,64800.0,2.64,44.4,1850.0,50290.0,3400,11110,0.0,DOWN,False,NONE,MARKUP,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,26.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 48,350.0 | T+2.5 53,300.0 | T+5 55,600.0",65.0
MIG,HOSE,NO_ACTION,—,33,NEUTRAL,0.0,SAFE,,,38,30,WHALE_DISTRIBUTING,MODE_A,17700.0,17700.0,17150.0,-3.11,19150.0,20550.0,2.64,52.0,357.0,17580.0,37500,139450,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 17,400.0 | T+2.5 18,350.0 | T+5 18,750.0",65.0
CMV,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,41,41,RETAIL_DRIVEN,MODE_A,7900.0,7900.0,7410.0,-6.2,9190.0,10500.0,2.63,47.3,322.0,7986.0,500,1055,0.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 7,610.0 | T+2.5 8,480.0 | T+5 8,870.0",65.0
HCM,HOSE,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,28200.0,28200.0,26550.0,-5.85,32500.0,36850.0,2.61,61.9,1079.0,27918.0,5114900,9686385,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,250.0 | T+2.5 29,800.0 | T+5 30,900.0",65.0
MSN,HOSE,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,49,31,RETAIL_DRIVEN,MODE_A,76000.0,76000.0,73100.0,-3.82,83500.0,91100.0,2.59,47.1,1886.0,77655.0,1119500,5903010,0.0,FLAT,False,WATCH,RANGING,TRANSITIONAL,PASS,VCP,OUTFLOW,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,61.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 74,100.0 | T+2.5 79,000.0 | T+5 81,300.0",65.0
BMC,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,42,30,WHALE_DISTRIBUTING,MODE_A,13000.0,13000.0,12400.0,-4.62,14600.0,16200.0,2.67,43.5,400.0,13100.0,1900,17350,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,61.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 12,650.0 | T+2.5 13,700.0 | T+5 14,200.0",65.0
LAF,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,39,39,RETAIL_DRIVEN,MODE_A,16900.0,16900.0,16350.0,-3.25,17550.0,18150.0,1.18,46.4,157.0,16958.0,900,2785,0.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,750.0 | T+2.5 17,200.0 | T+5 17,350.0",65.0
NHH,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,10300.0,10300.0,9990.0,-3.01,11050.0,11800.0,2.42,34.8,186.0,10408.0,7500,34440,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,41.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,100.0 | T+2.5 10,600.0 | T+5 10,800.0",65.0
VTB,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,25,25,WHALE_DISTRIBUTING,MODE_A,14000.0,13750.0,13050.0,-5.09,15500.0,17300.0,2.5,50.0,443.0,13785.0,100,6460,0.0,DOWN,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,73.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 13,550.0 | T+2.5 14,700.0 | T+5 15,250.0",65.0
YEG,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,35,35,RETAIL_DRIVEN,MODE_A,9400.0,9400.0,9110.0,-3.09,9990.0,10600.0,2.03,52.9,148.0,9348.0,197200,820295,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 9,250.0 | T+2.5 9,640.0 | T+5 9,810.0",65.0
NDN,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,10700.0,10700.0,10150.0,-5.14,12100.0,13500.0,2.55,60.0,350.0,10610.0,18200,212020,0.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,TRUNG LẬP,30.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,400.0 | T+2.5 11,350.0 | T+5 11,750.0",65.0
SD9,HNX,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,34,34,RETAIL_DRIVEN,MODE_A,10900.0,10900.0,10550.0,-3.21,11350.0,11750.0,1.29,40.0,107.0,10910.0,100,13050,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,68.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,800.0 | T+2.5 11,100.0 | T+5 11,200.0",65.0
AAA,HOSE,NO_ACTION,—,23,NEUTRAL,0.0,SAFE,,,39,31,RETAIL_DRIVEN,MODE_A,7020.0,7020.0,6800.0,-3.13,7590.0,8170.0,2.59,19.7,144.0,7156.0,204100,1037660,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,41.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,860.0 | T+2.5 7,240.0 | T+5 7,380.0",65.0
HHP,HOSE,NO_ACTION,—,20,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_B,14650.0,14650.0,13800.0,-5.8,16900.0,19150.0,2.65,72.6,561.0,13838.0,529700,1333550,847350.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 14,150.0 | T+2.5 15,500.0 | T+5 16,050.0",65.0
