Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
VPB,NO_ACTION,—,53,NEUTRAL,0.0,INFLOW,SAFE,,50,27,WHALE_DISTRIBUTING,MODE_A,27800.0,27800.0,26900.0,30200.0,2.67,PASS,VCP,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BWE,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,27,19,WHALE_DISTRIBUTING,MODE_A,44000.0,44000.0,42650.0,46950.0,2.19,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DHG,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,49,41,RETAIL_DRIVEN,MODE_A,97200.0,97200.0,94200.0,100800.0,1.2,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
AMC,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,36,28,WHALE_DISTRIBUTING,MODE_A,12400.0,12400.0,11500.0,14750.0,2.61,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PGN,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,67,49,RETAIL_DRIVEN,MODE_A,7300.0,7300.0,6560.0,9270.0,2.66,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PVS,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,39,31,RETAIL_DRIVEN,MODE_A,39700.0,39250.0,36250.0,47150.0,2.63,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TSB,NO_ACTION,—,48,NEUTRAL,0.0,NEUTRAL,SAFE,,49,41,RETAIL_DRIVEN,MODE_A,19900.0,19650.0,18150.0,23650.0,2.67,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
GEX,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,MIXED,MODE_B,34100.0,34100.0,32050.0,39500.0,2.63,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
HDC,NO_ACTION,—,45,NEUTRAL,0.0,OUTFLOW,SAFE,,35,25,WHALE_DISTRIBUTING,MODE_A,18550.0,18550.0,17700.0,20700.0,2.53,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
NAV,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,37,27,WHALE_DISTRIBUTING,MODE_A,16950.0,16600.0,16100.0,17700.0,2.2,WARN,CUP_WITH_HANDLE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
OCB,NO_ACTION,—,45,NEUTRAL,0.0,INFLOW,SAFE,,16,31,WHALE_DISTRIBUTING,MODE_A,11550.0,11400.0,11000.0,12350.0,2.38,WARN,CUP_WITH_HANDLE,TRANSITIONAL,False,T_RANGE_BREAK,CHO_XAC_NHAN,90.0,NONE,,0.0,NEUTRAL
PET,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,47800.0,47800.0,45000.0,55200.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
SFG,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,11000.0,11000.0,10500.0,12350.0,2.7,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CMC,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,45,45,MIXED,MODE_A,9100.0,9100.0,8590.0,10450.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
MST,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,8300.0,8230.0,7870.0,9170.0,2.61,PASS,NONE,TRANSITIONAL,False,T_RANGE_BREAK,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
NST,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,12400.0,12400.0,11800.0,13950.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
S99,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,45,45,RETAIL_DRIVEN,MODE_B,10000.0,10000.0,9530.0,11250.0,2.66,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
SCI,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,57,57,MIXED,MODE_B,12400.0,12400.0,11800.0,14000.0,2.67,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
SVN,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,2100.0,2100.0,1870.0,2700.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
BIC,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,34,26,WHALE_DISTRIBUTING,MODE_A,23600.0,23600.0,22850.0,25450.0,2.47,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CTG,NO_ACTION,—,43,NEUTRAL,0.0,INFLOW,SAFE,,60,37,RETAIL_DRIVEN,MODE_A,35600.0,35600.0,34500.0,38250.0,2.41,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DTL,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,11500.0,11400.0,11050.0,12200.0,2.29,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PDR,NO_ACTION,—,43,NEUTRAL,0.0,OUTFLOW,SAFE,,39,31,RETAIL_DRIVEN,MODE_A,16350.000000000002,16350.0,15650.0,18200.0,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
TCL,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,34650.0,34450.0,33400.0,35700.0,1.19,PASS,VCP,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TCO,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,66,48,RETAIL_DRIVEN,MODE_A,15850.0,15650.0,14700.0,18100.0,2.58,WARN,VCP,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
PBP,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,28,20,WHALE_DISTRIBUTING,MODE_A,12400.0,12400.0,11800.0,13900.0,2.5,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PSD,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,17600.0,17600.0,16700.0,20000.0,2.67,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
BSR,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,27750.0,27200.0,25300.0,32150.0,2.61,WARN,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
CLC,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,54700.0,54700.0,51900.0,62000.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
DMC,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,58900.0,58900.0,57100.0,62900.0,2.22,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
GSP,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,11200.0,11200.0,10800.0,12200.0,2.5,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
KOS,NO_ACTION,—,40,NEUTRAL,0.0,OUTFLOW,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,38700.0,38450.0,36850.0,42650.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
MSN,NO_ACTION,—,40,NEUTRAL,0.0,OUTFLOW,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,77500.0,77500.0,74200.0,86200.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
NAB,NO_ACTION,—,40,NEUTRAL,0.0,INFLOW,SAFE,,54,49,RETAIL_DRIVEN,MODE_B,12500.0,12500.0,12100.0,13550.0,2.62,WARN,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
SPM,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,9030.0,8890.0,8160.0,10800.0,2.62,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SSB,NO_ACTION,—,40,NEUTRAL,0.0,INFLOW,SAFE,,35,30,WHALE_DISTRIBUTING,MODE_A,16700.0,16700.0,16150.0,17550.0,1.55,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TDM,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_A,57200.0,57200.0,54400.0,64400.0,2.57,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
VRC,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,13000.0,12850.0,12050.0,14900.0,2.56,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
IVS,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,6700.0,6580.0,6260.0,7410.0,2.59,PASS,NONE,STEADY_BEAR,False,T_MOMENTUM_CONT,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
L40,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,53,53,MIXED,MODE_A,68100.0,68100.0,65400.0,75100.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PSE,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,11100.0,11100.0,10750.0,11550.0,1.29,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PSW,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,8000.0,8000.0,7760.0,8510.0,2.12,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VNF,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,15000.0,15000.0,14550.0,15750.0,1.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
VNR,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,20700.0,20700.0,20050.0,21550.0,1.31,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
X20,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,12100.0,12100.0,11650.0,13200.0,2.44,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ACG,NO_ACTION,—,38,NEUTRAL,0.0,NEUTRAL,SAFE,,50,42,RETAIL_DRIVEN,MODE_A,34000.0,34000.0,32800.0,37150.0,2.62,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
HTI,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,44,32,RETAIL_DRIVEN,MODE_A,23700.0,23700.0,22950.0,24800.0,1.47,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TDP,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,29850.0,29850.0,28550.0,33300.0,2.65,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
DAD,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,16000.0,16000.0,15500.0,17250.0,2.5,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
IDV,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,38,26,WHALE_DISTRIBUTING,MODE_A,23200.0,23200.0,22500.0,24850.0,2.36,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ASM,NO_ACTION,—,36,NEUTRAL,0.0,NEUTRAL,SAFE,,51,43,RETAIL_DRIVEN,MODE_B,6200.0,6200.0,5940.0,6870.0,2.58,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
ADP,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,52,52,RETAIL_DRIVEN,MODE_B,23500.0,23500.0,22750.0,24700.0,1.6,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CTS,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,27300.0,27000.0,26000.0,29650.0,2.65,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
DHC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,36850.0,36600.0,35250.0,40200.0,2.67,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DIG,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,14450.0,14450.0,13750.0,16300.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DXS,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,7670.0,7670.0,7200.0,8920.0,2.66,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
DXV,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,3910.0,3910.0,3700.0,4470.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
HSG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,27,WHALE_DISTRIBUTING,MODE_A,12100.0,12100.0,11650.0,13250.0,2.56,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
KDC,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,47700.0,47150.0,43550.0,56700.0,2.65,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
SAB,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,47600.0,47250.0,45250.0,52500.0,2.62,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SBG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,11900.0,11900.0,11400.0,13250.0,2.7,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SMB,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,39800.0,39800.0,38600.0,41700.0,1.58,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TCB,NO_ACTION,—,35,NEUTRAL,0.0,INFLOW,SAFE,,46,31,RETAIL_DRIVEN,MODE_A,33800.0,33800.0,32750.0,36450.0,2.52,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
TVB,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,7590.0,7590.0,7220.0,8560.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
