Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
TRA,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,80000.0,80000.0,77600.0,86300.0,2.62,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
NTP,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,48,38,RETAIL_DRIVEN,MODE_A,60100.0,60100.0,58200.0,65100.0,2.63,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
VTH,NO_ACTION,—,45,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,8500.0,8420.0,7920.0,9730.0,2.62,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
DBD,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_B,51800.0,51800.0,50200.0,54800.0,1.88,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
DVP,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,57,39,RETAIL_DRIVEN,MODE_A,75900.0,75900.0,73600.0,78000.0,0.91,PASS,VCP,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
EVF,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,51,33,RETAIL_DRIVEN,MODE_A,13400.0,13400.0,12700.0,15250.0,2.64,PASS,VCP,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
TYA,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,10,32,WHALE_DISTRIBUTING,MODE_A,18700.0,18500.0,17900.0,19300.0,1.33,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_BREAKOUT,MUA_NGAY,95.0,NONE,,0.0,NEUTRAL
CKV,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,64,46,RETAIL_DRIVEN,MODE_A,17000.0,17000.0,15950.0,19700.0,2.57,WARN,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
WSS,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_B,6700.0,6700.0,6380.0,7530.0,2.59,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
VSM,NO_ACTION,—,43,NEUTRAL,0.0,NEUTRAL,SAFE,,43,35,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,13200.0,19000.0,2.62,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DHM,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,6400.0,6400.0,6200.0,6810.0,2.05,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
DLG,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,2630.0,2630.0,2530.0,2900.0,2.7,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NSC,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,52,52,MIXED,MODE_A,75000.0,75000.0,72700.0,80400.0,2.35,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
SSB,NO_ACTION,—,40,NEUTRAL,0.0,OUTFLOW,SAFE,,50,50,RETAIL_DRIVEN,MODE_A,14000.0,14000.0,13550.0,15050.0,2.33,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
TMT,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,23,23,WHALE_DISTRIBUTING,MODE_A,11850.0,11850.0,11250.0,13400.0,2.58,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TN1,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,14200.0,14200.0,13600.0,15800.0,2.67,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VID,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,24,24,WHALE_DISTRIBUTING,MODE_A,4800.0,4800.0,4600.0,5330.0,2.65,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VOS,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,12500.0,12500.0,11950.0,13850.0,2.45,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HLD,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,16000.0,16000.0,14750.0,19300.0,2.64,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HUT,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,16100.000000000002,15800.0,15200.0,17300.0,2.5,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
PTS,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_A,9300.0,9300.0,9020.0,9610.0,1.11,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
X20,NO_ACTION,—,40,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,12100.0,12100.0,11700.0,13000.0,2.25,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VPL,NO_ACTION,—,38,NEUTRAL,0.0,OUTFLOW,SAFE,,56,48,RETAIL_DRIVEN,MODE_A,93500.0,93500.0,87300.0,110000.0,2.66,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TTT,NO_ACTION,—,38,NEUTRAL,0.0,NEUTRAL,SAFE,,61,43,RETAIL_DRIVEN,MODE_A,32600.0,32600.0,31600.0,34150.0,1.55,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
NHH,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,49,37,RETAIL_DRIVEN,MODE_A,10300.0,10300.0,9990.0,11050.0,2.42,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PCT,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,34,22,WHALE_DISTRIBUTING,MODE_A,10400.0,10400.0,9810.0,11950.0,2.63,WARN,WYCKOFF_SPRING,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
POT,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,39,27,WHALE_DISTRIBUTING,MODE_A,20000.0,20000.0,19400.0,21400.0,2.33,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SED,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,32,20,WHALE_DISTRIBUTING,MODE_A,17700.0,17700.0,17150.0,18600.0,1.64,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SD5,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,37,25,WHALE_DISTRIBUTING,MODE_A,7400.0,7400.0,7080.0,8230.0,2.59,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VCC,NO_ACTION,—,37,NEUTRAL,0.0,NEUTRAL,SAFE,,46,34,RETAIL_DRIVEN,MODE_A,10200.0,10050.0,9690.0,11000.0,2.64,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
BID,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,42000.0,42000.0,39750.0,47850.0,2.6,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
CDC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,20700.0,20700.0,19050.0,25050.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
DPR,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,41600.0,41600.0,39600.0,46900.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
DSN,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_A,37150.0,37150.0,36000.0,39150.0,1.74,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
FTS,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,41,31,RETAIL_DRIVEN,MODE_A,24000.0,24000.0,23000.0,26550.0,2.55,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
ICT,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,18000.0,18000.0,17450.0,19250.0,2.27,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
LPB,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,46,36,RETAIL_DRIVEN,MODE_A,52000.0,52000.0,49350.0,59000.0,2.64,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
NAV,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,22,22,WHALE_DISTRIBUTING,MODE_A,15000.0,15000.0,14550.0,15750.0,1.67,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
OGC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,58,58,RETAIL_DRIVEN,MODE_B,3250.0,3250.0,3010.0,3890.0,2.67,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
PAN,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,24450.0,24450.0,23450.0,27100.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
SAB,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,46950.0,46950.0,45350.0,51200.0,2.66,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SBT,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,20350.0,20350.0,19700.0,22050.0,2.62,WARN,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TCI,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,40,30,WHALE_DISTRIBUTING,MODE_A,11400.0,11400.0,11000.0,12450.0,2.62,PASS,CUP_WITH_HANDLE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
TRC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,42,32,RETAIL_DRIVEN,MODE_A,75300.0,75300.0,73000.0,81000.0,2.48,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
VHM,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,156.0,160.0,140.0,190.0,1.5,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
CIA,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,9800.0,9800.0,9500.0,10300.0,1.67,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
DL1,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,5300.0,5300.0,4900.0,6360.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DTG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,15500.0,15500.0,14750.0,17500.0,2.67,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
GMX,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_B,17500.0,17500.0,16750.0,19450.0,2.6,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
HDA,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,6800.0,6800.0,6330.0,8030.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
NDN,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,10500.0,10500.0,9950.0,11950.0,2.64,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
PMS,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,35500.0,35500.0,34350.0,38550.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
SD9,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,10900.0,10900.0,10550.0,11200.0,0.86,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TTC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,9000.0,8950.0,8370.0,10500.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
