Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
VFS,NO_ACTION,—,38,NEUTRAL,0.0,NEUTRAL,SAFE,,64,46,RETAIL_DRIVEN,MODE_A,13200.0,13100.0,12650.0,14200.0,2.44,PASS,VCP,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ADP,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,22500.0,22500.0,21800.0,23750.0,1.79,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
CTG,NO_ACTION,—,35,NEUTRAL,0.0,OUTFLOW,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,35100.0,35100.0,33850.0,38350.0,2.6,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
GEE,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,113000.0,113000.0,101000.0,145000.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
NTL,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,16400.0,16400.0,15800.0,17900.0,2.5,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SRC,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,54000.0,54000.0,52300.0,58100.0,2.41,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
VFG,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,47900.0,47900.0,46450.0,50200.0,1.59,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NTP,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,60800.0,60800.0,58900.0,65200.0,2.32,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SVN,NO_ACTION,—,35,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,2100.0,2080.0,1890.0,2570.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
VRC,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,45,37,RETAIL_DRIVEN,MODE_A,13050.0,13000.0,12100.0,15350.0,2.61,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VNF,NO_ACTION,—,33,NEUTRAL,0.0,NEUTRAL,SAFE,,44,36,RETAIL_DRIVEN,MODE_A,14800.0,14800.0,14250.0,16250.0,2.64,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,75.0,NONE,,0.0,NEUTRAL
BSR,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,28650.0,28650.0,25800.0,36100.0,2.61,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
CMV,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,7900.0,7900.0,7410.0,9190.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
CRE,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,7480.0,7480.0,7070.0,8550.0,2.61,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DVP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,76200.0,76200.0,73900.0,78700.0,1.09,PASS,NONE,STEADY_BULL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DXS,NO_ACTION,—,30,NEUTRAL,0.0,OUTFLOW,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,8119.999999999999,8120.0,7570.0,9580.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DXV,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,3890.0,3890.0,3670.0,4470.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
FPT,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,74900.0,74900.0,71500.0,83800.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
GSP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,11250.0,11250.0,10850.0,12300.0,2.62,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
MCP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,50,50,RETAIL_DRIVEN,MODE_A,27400.0,27400.0,26550.0,28150.0,0.88,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
PAC,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,47,47,RETAIL_DRIVEN,MODE_A,22450.0,22450.0,21750.0,23950.0,2.14,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
PHR,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,67000.0,67000.0,62400.0,79300.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
SJD,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,14050.0,14050.0,13600.0,14400.0,0.78,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
SVD,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_B,4590.0,4590.0,4270.0,5440.0,2.66,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
TNT,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_B,12100.0,12100.0,11300.0,14100.0,2.5,WARN,NONE,TRANSITIONAL,False,T_RANGE_BREAK,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
VDP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,49,49,RETAIL_DRIVEN,MODE_A,55900.0,55000.0,53000.0,60100.0,2.55,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
CAP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,56,56,RETAIL_DRIVEN,MODE_A,44000.0,44000.0,41750.0,49950.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
PSI,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_A,8600.0,8600.0,8240.0,9540.0,2.61,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
TD6,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,54,54,RETAIL_DRIVEN,MODE_A,7100.0,7100.0,6810.0,7870.0,2.66,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
SZB,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,43300.0,43300.0,42000.0,44850.0,1.19,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
VHE,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,3400.0,3400.0,3130.0,4110.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VMS,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,59900.0,59200.0,55200.0,69800.0,2.65,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
VTZ,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,20600.0,20600.0,19950.0,22250.0,2.54,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TCO,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,54,36,RETAIL_DRIVEN,MODE_A,15050.0,15050.0,13950.0,17850.0,2.55,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
EVF,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,42,37,RETAIL_DRIVEN,MODE_A,13750.0,13750.0,13100.0,15500.0,2.69,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HCM,NO_ACTION,—,25,NEUTRAL,0.0,INFLOW,SAFE,,44,39,RETAIL_DRIVEN,MODE_A,28600.0,28600.0,26950.0,32850.0,2.58,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
KMR,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,2840.0,2820.0,2730.0,2970.0,1.67,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
LAF,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,16900.0,16900.0,16350.0,17550.0,1.18,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
MCM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,28800.0,28800.0,27900.0,30500.0,1.89,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
OGC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,52,52,RETAIL_DRIVEN,MODE_A,3120.0,3060.0,2890.0,3500.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
PAN,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,33200.0,32750.0,31300.0,36600.0,2.66,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
PET,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,48600.0,48050.0,45350.0,55200.0,2.65,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
SBG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,12350.0,12250.0,11750.0,13450.0,2.4,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
VIP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,11400.0,11400.0,11050.0,11950.0,1.57,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
HGM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,173.9,170.0,160.0,180.0,1.0,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
MBS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,19900.0,19750.0,18750.0,22400.0,2.65,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NDX,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,6700.0,6700.0,6490.0,6810.0,0.52,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
PCH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,22500.0,22400.0,21700.0,23650.0,1.79,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PGN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,7300.0,7300.0,6590.0,9190.0,2.66,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
PSE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,11000.0,11000.0,10650.0,11300.0,0.86,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TVD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,10200.0,10200.0,9890.0,10900.0,2.26,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VGP,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,25900.0,25900.0,25100.0,26750.0,1.06,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
HRC,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,49,41,RETAIL_DRIVEN,MODE_A,54100.0,53000.0,47350.0,68000.0,2.65,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
VPL,NO_ACTION,—,23,NEUTRAL,0.0,OUTFLOW,SAFE,,56,48,RETAIL_DRIVEN,MODE_A,94100.0,92300.0,86600.0,107400.0,2.65,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
MST,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,53,45,RETAIL_DRIVEN,MODE_B,7800.0,7800.0,7280.0,9170.0,2.63,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CHP,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,27550.0,27550.0,26700.0,28850.0,1.53,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
CMG,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,28000.0,28000.0,26900.0,30900.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
CTR,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,58,58,RETAIL_DRIVEN,MODE_B,91300.0,91300.0,86500.0,104000.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
DCL,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,51,51,RETAIL_DRIVEN,MODE_A,39100.0,38750.0,37550.0,41600.0,2.38,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
GEX,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_B,33450.0,33450.0,30500.0,41200.0,2.63,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
HU1,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,5900.0,5900.0,5420.0,7170.0,2.65,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
PDN,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,44,44,RETAIL_DRIVEN,MODE_A,107500.0,107500.0,104200.0,113800.0,1.91,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
TDC,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,46,46,RETAIL_DRIVEN,MODE_A,10800.0,10800.0,10450.0,11500.0,2.0,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
